,Unnamed: 0,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day,old_elo,new_elo,old_rd,new_rd,Date1
51231,51235.0,94,231.0,Groupama - 84,29.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
39325,39329.0,44,174.0,33,28.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1746.4991708644877,1500.0,173.89448941326754,350.0,2020-10-25
50876,50880.0,130,230.0,20,37.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
40206,40210.0,21,179.0,41,30.0,45.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1581.361710857786,1543.5836552817857,223.2269653039427,184.2909859095444,2020-10-25
50565,50569.0,80,229.0,36,26.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1222.4745185512766,1500.0,211.1827843755433,350.0,2020-10-25
47571,47575.0,119,216.0,36,25.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
50291,50295.0,133,228.0,Groupama - 84,34.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
38270,38274.0,36,171.0,31,26.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
47488,47492.0,2,215.0,60,25.0,400.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,2571.64277322869,350.0,224.96938515951234,2020-10-25
47298,47302.0,1,214.0,103,24.0,290.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1987.104159416802,2303.6620663771964,182.66513738920673,184.713441785447,2020-10-25
43704,43708.0,39,202.0,8,22.0,100.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1877.734562901292,350.0,224.96938515951234,2020-10-25
43649,43653.0,18,201.0,74,24.0,90.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1822.5692714751376,350.0,224.96938515951234,2020-10-25
43576,43580.0,17,200.0,74,30.0,85.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1950.4826561831098,1767.403980048983,211.1827843755433,224.96938515951234,2020-10-25
37116,37120.0,29,166.0,103,27.0,40.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
43244,43248.0,16,199.0,60,32.0,80.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1712.2386886228282,350.0,224.96938515951234,2020-10-25
42860,42864.0,8,198.0,7,35.0,180.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1766.8162096155177,2248.108277792976,211.1827843755433,224.96938515951234,2020-10-25
42312,42316.0,37,197.0,1,29.0,75.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1657.0733971966736,350.0,224.96938515951234,2020-10-25
41269,41273.0,104,187.0,107,25.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
42126,42130.0,123,196.0,107,22.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
36968,36972.0,51,165.0,32,25.0,55.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1318.5737227255174,1500.0,211.1827843755433,350.0,2020-10-25
42071,42075.0,121,194.0,131,23.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
42019,42023.0,92,193.0,131,21.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
41299,41303.0,79,188.0,109,22.0,35.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1439.1393068365928,350.0,224.96938515951234,2020-10-25
41997,42001.0,15,192.0,33,24.0,70.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1601.908105770519,350.0,224.96938515951234,2020-10-25
41804,41808.0,77,191.0,107,24.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
41782,41786.0,25,190.0,109,31.0,60.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1546.7428143443642,350.0,224.96938515951234,2020-10-25
42104,42108.0,129,195.0,131,21.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
43865,43869.0,28,203.0,20,24.0,110.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,2373.482316095849,1500.0,211.1827843755433,350.0,2020-10-25
37608,37612.0,34,167.0,60,33.0,50.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
41236,41240.0,32,186.0,20,31.0,30.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
40662,40666.0,116,183.0,107,25.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
47142,47146.0,5,213.0,103,29.0,240.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,2720.786116458516,2468.769443497595,185.64227722557968,224.96938515951234,2020-10-25
46630,46634.0,7,212.0,20,22.0,220.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,2413.6041520714402,350.0,224.96938515951234,2020-10-25
38101,38105.0,33,170.0,103,25.0,25.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
40810,40814.0,89,184.0,128,30.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,818.1125382594869,1500.0,211.1827843755433,350.0,2020-10-25
46591,46595.0,3,211.0,37,30.0,200.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,2358.4388606452853,350.0,224.96938515951234,2020-10-25
46179,46183.0,4,210.0,41,35.0,190.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,2538.9394043829157,2303.273569219131,189.75207561674858,224.96938515951234,2020-10-25
45645,45649.0,6,209.0,32,29.0,170.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,2192.942986366821,350.0,224.96938515951234,2020-10-25
45341,45345.0,10,208.0,20,26.0,160.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1998.4895341788297,2137.7776949406666,174.08026396725253,224.96938515951234,2020-10-25
45247,45251.0,9,207.0,37,30.0,150.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,2000.9722146025176,2264.7591810156896,183.18905904840886,187.95183595321382,2020-10-25
45084,45088.0,13,206.0,33,37.0,140.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,909.4809423544168,2043.230437179756,217.02745254769195,224.96938515951234,2020-10-25
40835,40839.0,107,185.0,131,25.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
44547,44551.0,11,205.0,32,31.0,130.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,2841.7873444364945,1988.0651457536014,188.09230459187597,224.96938515951234,2020-10-25
37863,37867.0,46,169.0,20,23.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
37782,37786.0,39,168.0,7,28.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
53214,53218.0,43,239.0,74,28.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
43945,43949.0,19,204.0,1,25.0,120.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1932.8998543274467,350.0,224.96938515951234,2020-10-25
41383,41387.0,91,189.0,7,27.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
66519,66529.0,93,296.0,52,33.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1372.6354887025245,1500.0,220.8934671492787,350.0,2020-10-25
52284,52288.0,9,236.0,33,26.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,722.013334085246,1500.0,211.1827843755433,350.0,2020-10-25
56912,56916.0,60,257.0,20,26.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,843.7181018144257,1500.0,220.8934671492787,350.0,2020-10-25
56101,56105.0,112,253.0,7,23.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
56126,56130.0,53,254.0,33,23.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
63368,63378.0,4,283.0,109,31.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1472.8794297140714,1472.8794297140714,223.2269653039427,223.2269653039427,2020-10-25
60377,60387.0,68,273.0,128,25.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1108.1475582796647,350.0,224.96938515951234,2020-10-25
56749,56753.0,89,255.0,31,34.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
56773,56777.0,113,256.0,107,25.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1273.6434325581288,350.0,224.96938515951234,2020-10-25
63030,63040.0,85,281.0,1,35.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
39781,39785.0,20,178.0,103,25.0,65.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,2176.8925191918624,1500.0,211.1827843755433,350.0,2020-10-25
57123,57127.0,88,258.0,103,26.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
62396,62406.0,41,280.0,109,24.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,2395.881341005099,1500.0,220.8934671492787,350.0,2020-10-25
57714,57718.0,67,259.0,33,35.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
58246,58250.0,22,260.0,36,37.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1444.2164523406655,505.7321694679738,211.1827843755433,224.96938515951234,2020-10-25
58509,58513.0,92,261.0,7,28.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1218.478141131974,350.0,224.96938515951234,2020-10-25
62359,62369.0,50,279.0,103,32.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
63593,63603.0,74,284.0,21,33.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
61959,61969.0,2,278.0,37,24.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,631.6591148576016,1500.0,220.8934671492787,350.0,2020-10-25
58707,58711.0,35,263.0,131,28.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,427.8765282246809,997.8169754273556,211.1827843755433,224.96938515951234,2020-10-25
61845,61855.0,93,277.0,37,30.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
61436,61446.0,101,276.0,37,36.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
59253,59257.0,134,264.0,32,35.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
53601,53605.0,108,240.0,32,30.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
59296,59300.0,129,265.0,1,30.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1425.6502354417305,1500.0,220.8934671492787,350.0,2020-10-25
59353,59357.0,58,266.0,31,24.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1713.8561755339786,891.889209451057,220.8934671492787,224.96938515951234,2020-10-25
61021,61031.0,96,275.0,107,35.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,616.0627523202833,350.0,224.96938515951234,2020-10-25
59492,59502.0,114,267.0,109,30.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
59854,59864.0,111,268.0,8,27.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1328.8087239842835,350.0,224.96938515951234,2020-10-25
60951,60961.0,89,274.0,32,30.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
59886,59896.0,113,269.0,52,22.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
59979,59989.0,71,270.0,109,27.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
60035,60045.0,42,271.0,8,21.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
58611,58615.0,108,262.0,74,26.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
55972,55976.0,122,252.0,Groupama - 84,26.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1503.901532611685,1223.015108620278,177.89630327967058,184.36192429113845,2020-10-25
63100,63110.0,134,282.0,31,27.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,560.8974608941285,350.0,224.96938515951234,2020-10-25
64967,64977.0,105,291.0,74,28.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,737.6886083360137,1500.0,220.8934671492787,350.0,2020-10-25
65778,65788.0,61,295.0,52,29.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,501.3906576009988,1500.0,217.02745254769195,350.0,2020-10-25
54042,54046.0,95,242.0,21,31.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,875.6677363215388,1906.8085542889296,159.84385959074717,223.2269653039427,2020-10-25
54609,54613.0,70,243.0,37,34.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
65668,65678.0,139,294.0,8,29.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
54825,54829.0,98,244.0,21,26.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
65349,65359.0,26,293.0,21,30.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1872.9004157515965,1500.0,220.8934671492787,350.0,2020-10-25
67105,67115.0,40,297.0,8,31.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,2759.067112420373,2503.46110057936,191.6965000139621,223.2269653039427,2020-10-25
65062,65072.0,66,292.0,41,25.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
54869,54873.0,78,245.0,33,24.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,525.6296213791895,1500.0,220.8934671492787,350.0,2020-10-25
63757,63767.0,64,285.0,37,30.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,770.0629361723664,1500.0,211.1827843755433,350.0,2020-10-25
55025,55029.0,93,246.0,Groupama - 84,26.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,450.5668780418191,350.0,224.96938515951234,2020-10-25
55512,55516.0,97,247.0,21,31.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,781.5586265987475,350.0,224.96938515951234,2020-10-25
55589,55593.0,109,248.0,41,26.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
60283,60293.0,61,272.0,33,28.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
64351,64361.0,38,289.0,1,29.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,164.44499706189754,1500.0,211.1827843755433,350.0,2020-10-25
63977,63987.0,141,287.0,52,23.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1383.9740154104381,350.0,224.96938515951234,2020-10-25
64862,64872.0,49,290.0,60,31.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
63877,63887.0,73,286.0,60,24.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1030.2761102027948,1500.0,211.1827843755433,350.0,2020-10-25
55799,55803.0,48,251.0,21,25.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,836.7239180249023,350.0,224.96938515951234,2020-10-25
64133,64143.0,54,288.0,37,25.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1500.0,1500.0,350.0,350.0,2020-10-25
55687,55691.0,41,250.0,52,26.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,1270.5241206383969,1163.3128497058194,211.1827843755433,224.96938515951234,2020-10-25
55647,55651.0,102,249.0,131,25.0,20.0,35,-1.0,10/25/2020,-,0.0,0 km,11.0,2020,10,25,625.914129911005,1500.0,211.1827843755433,350.0,2020-10-25
91373,91391.0,33,443.0,164,26.0,20.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
88649,88666.0,94,429.0,47,27.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,407.5817392527978,984.7091645673561,176.25322983605645,223.2269653039427,2020-10-03
83134,83151.0,108,386.0,33,24.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
94987,95005.0,121,456.0,33,33.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
91193,91211.0,79,441.0,Groupama - 84,26.0,160.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,2519.4320753321313,350.0,214.73246048779828,2020-10-03
90406,90424.0,90,438.0,32,34.0,60.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,2120.722490292183,350.0,214.73246048779828,2020-10-03
90148,90165.0,11,437.0,52,31.0,70.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,2170.5611884221767,350.0,214.73246048779828,2020-10-03
90923,90941.0,71,440.0,20,28.0,12.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
111323,111341.0,81,535.0,Groupama - 84,29.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
93951,93969.0,80,452.0,47,38.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1236.9736087098086,350.0,214.73246048779828,2020-10-03
91621,91639.0,12,444.0,8,28.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,2069.5319760045013,1660.4978985306602,223.2269653039427,182.394678563226,2020-10-03
111515,111533.0,2,536.0,37,24.0,10.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1572.4968108622545,350.0,214.73246048779828,2020-10-03
112089,112107.0,DNF,542.0,151,26.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
82092,82109.0,26,377.0,33,26.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
91801,91819.0,158,445.0,33,27.0,36.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1871.5289996422155,350.0,214.73246048779828,2020-10-03
93601,93619.0,141,451.0,32,37.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1087.457514319828,350.0,214.73246048779828,2020-10-03
89630,89647.0,89,436.0,164,27.0,8.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
94480,94498.0,126,455.0,12,30.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1078.3257122899154,1500.0,211.1827843755433,350.0,2020-10-03
92003,92021.0,152,446.0,21,27.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
82224,82241.0,45,379.0,21,33.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
83435,83452.0,41,387.0,74,30.0,9.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1522.658112732261,350.0,214.73246048779828,2020-10-03
111541,111559.0,32,538.0,1,21.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,987.7801180598412,350.0,214.73246048779828,2020-10-03
94282,94300.0,90,454.0,52,34.0,6.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
81844,81861.0,107,376.0,Groupama - 84,27.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,419.6001279007776,389.71574049991864,220.8934671492787,214.73246048779828,2020-10-03
92569,92587.0,19,448.0,20,27.0,100.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,2320.077282812157,350.0,214.73246048779828,2020-10-03
77032,77049.0,88,342.0,52,29.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
71897,71907.0,31,318.0,Groupama - 84,23.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
87017,87034.0,113,417.0,12,26.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
85232,85249.0,54,399.0,31,32.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
102313,102331.0,80,500.0,7,24.0,120.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,2419.7546790721444,350.0,214.73246048779828,2020-10-03
85300,85317.0,88,401.0,164,24.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
75711,75721.0,50,333.0,74,30.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1147.5528721521453,1500.0,226.15541570077508,350.0,2020-10-03
75778,75788.0,113,334.0,60,26.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
85440,85457.0,88,402.0,161,32.0,40.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1921.3676977722089,350.0,214.73246048779828,2020-10-03
85709,85726.0,88,406.0,151,27.0,7.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1472.8194146022677,350.0,214.73246048779828,2020-10-03
77957,77974.0,154,350.0,151,23.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,838.2640236698605,350.0,214.73246048779828,2020-10-03
101466,101484.0,67,494.0,164,29.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
86730,86747.0,139,414.0,20,29.0,140.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,2469.593377202138,350.0,214.73246048779828,2020-10-03
76241,76258.0,74,338.0,109,28.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,439.5544386299123,350.0,214.73246048779828,2020-10-03
86409,86426.0,159,411.0,60,19.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
101029,101047.0,DNF,490.0,103,22.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
86397,86414.0,86,410.0,60,24.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
77063,77080.0,128,344.0,31,22.0,55.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,2070.8837921621894,350.0,214.73246048779828,2020-10-03
76516,76533.0,92,340.0,21,25.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
77057,77074.0,63,343.0,159,26.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,888.1027217998542,350.0,214.73246048779828,2020-10-03
100481,100499.0,DNF,488.0,52,21.0,80.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,2220.39988655217,350.0,214.73246048779828,2020-10-03
100362,100380.0,8,485.0,103,26.0,190.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,2569.270773462125,350.0,214.73246048779828,2020-10-03
76959,76976.0,41,341.0,47,31.0,5.0,25,-1.0,10/3/2020,-,0.0,0 km,17.0,2020,10,3,1500.0,1500.0,350.0,350.0,2020-10-03
