,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day
55277,120.00,247.00,58.00,28.00,7,33.00,6.00,3/13/2017,40.4 km/h,0.00,168 km,10,2017,3,13
55278,2.00,247.00,58.00,28.00,,33.00,7.00,3/14/2017,53.36 km/h,0.00,10.05 km,10,2017,3,14
55279,164.00,247.00,58.00,28.00,5,33.00,-1.00,3/14/2017,-,0.00,0 km,10,2017,3,14
55280,116.00,247.00,58.00,28.00,60,32.00,0.00,3/18/2017,40.73 km/h,0.00,291 km,9,2017,3,18
55281,6.00,247.00,58.00,28.00,,23.00,0.00,4/9/2017,45.2 km/h,0.00,257 km,26,2017,4,9
55282,78.00,247.00,58.00,28.00,,18.00,1.00,4/26/2017,38.06 km/h,0.00,173.3 km,37,2017,4,26
55283,117.00,247.00,58.00,28.00,,18.00,2.00,4/27/2017,38.26 km/h,65.00,136 km,37,2017,4,27
55284,9.00,247.00,58.00,28.00,50,18.00,3.00,4/28/2017,41.91 km/h,0.00,187 km,37,2017,4,28
55285,0.00,247.00,58.00,28.00,,18.00,4.00,4/29/2017,39.23 km/h,158.00,163.5 km,37,2017,4,29
55286,143.00,247.00,58.00,28.00,12,45.00,1.00,5/14/2017,44.55 km/h,0.00,167.5 km,50,2017,5,14
55287,142.00,247.00,58.00,28.00,,45.00,2.00,5/15/2017,38.34 km/h,0.00,143 km,50,2017,5,15
55288,1.00,247.00,58.00,28.00,,45.00,3.00,5/16/2017,38.13 km/h,0.00,186.5 km,50,2017,5,16
55289,0.00,247.00,58.00,28.00,,45.00,4.00,5/17/2017,43.13 km/h,0.00,159.5 km,50,2017,5,17
55290,3.00,247.00,58.00,28.00,,45.00,5.00,5/18/2017,33.73 km/h,0.00,125.5 km,50,2017,5,18
55291,108.00,247.00,58.00,28.00,,45.00,6.00,5/19/2017,50.62 km/h,0.00,24 km,50,2017,5,19
55292,34.00,247.00,58.00,28.00,3,45.00,-1.00,5/20/2017,-,0.00,0 km,50,2017,5,20
55293,15.00,247.00,58.00,28.00,,45.00,7.00,5/20/2017,47.63 km/h,0.00,125 km,50,2017,5,20
55294,90.00,247.00,58.00,28.00,36,46.00,0.00,7/30/2017,45.4 km/h,0.00,185.9 km,49,2017,7,30
55295,67.00,247.00,58.00,28.00,,25.00,1.00,8/7/2017,46.85 km/h,0.00,179.7 km,21,2017,8,7
55296,74.00,247.00,58.00,28.00,,25.00,2.00,8/8/2017,49.24 km/h,0.00,9 km,21,2017,8,8
55297,56.00,247.00,58.00,28.00,,25.00,3.00,8/9/2017,43.93 km/h,0.00,186 km,21,2017,8,9
55298,11.00,247.00,58.00,28.00,,25.00,4.00,8/10/2017,47.18 km/h,0.00,160.7 km,21,2017,8,10
55299,41.00,247.00,58.00,28.00,,25.00,5.00,8/11/2017,44.22 km/h,0.00,164.9 km,21,2017,8,11
55300,142.00,247.00,58.00,28.00,,25.00,6.00,8/12/2017,38.79 km/h,0.00,196.9 km,21,2017,8,12
55301,59.00,247.00,58.00,28.00,5,25.00,-1.00,8/13/2017,-,0.00,0 km,21,2017,8,13
55302,143.00,247.00,58.00,28.00,,25.00,7.00,8/13/2017,47.04 km/h,0.00,193.5 km,21,2017,8,13
55303,18.00,247.00,58.00,28.00,225,62.00,0.00,8/20/2017,41.96 km/h,0.00,220.9 km,32,2017,8,20
55304,108.00,247.00,58.00,28.00,225,48.00,0.00,8/27/2017,40.9 km/h,0.00,239.7 km,8,2017,8,27
55688,132.00,251.00,21.00,22.00,,66.00,1.00,4/3/2017,40.86 km/h,26.00,153.3 km,24,2017,4,3
55689,19.00,251.00,21.00,22.00,,66.00,2.00,4/4/2017,37.78 km/h,32.00,173.4 km,24,2017,4,4
55690,60.00,251.00,21.00,22.00,,66.00,3.00,4/5/2017,41.08 km/h,219.00,160.5 km,24,2017,4,5
55691,81.00,251.00,21.00,22.00,,66.00,4.00,4/6/2017,39.6 km/h,65.00,174.1 km,24,2017,4,6
55692,105.00,251.00,21.00,22.00,,66.00,5.00,4/7/2017,40.61 km/h,237.00,139.8 km,24,2017,4,7
55693,52.00,251.00,21.00,22.00,5,66.00,-1.00,4/8/2017,-,0.00,0 km,24,2017,4,8
55694,148.00,251.00,21.00,22.00,,66.00,6.00,4/8/2017,46.21 km/h,0.00,27.7 km,24,2017,4,8
55695,89.00,251.00,21.00,22.00,,45.00,1.00,5/14/2017,44.55 km/h,0.00,167.5 km,50,2017,5,14
55696,112.00,251.00,21.00,22.00,,45.00,2.00,5/15/2017,38.34 km/h,0.00,143 km,50,2017,5,15
55697,96.00,251.00,21.00,22.00,,45.00,3.00,5/16/2017,38.13 km/h,0.00,186.5 km,50,2017,5,16
55698,94.00,251.00,21.00,22.00,9,45.00,4.00,5/17/2017,43.13 km/h,0.00,159.5 km,50,2017,5,17
55699,109.00,251.00,21.00,22.00,,45.00,5.00,5/18/2017,33.73 km/h,0.00,125.5 km,50,2017,5,18
55700,83.00,251.00,21.00,22.00,,45.00,6.00,5/19/2017,50.62 km/h,0.00,24 km,50,2017,5,19
55701,75.00,251.00,21.00,22.00,,45.00,7.00,5/20/2017,47.63 km/h,0.00,125 km,50,2017,5,20
55702,4.00,251.00,21.00,22.00,3,45.00,-1.00,5/20/2017,-,0.00,0 km,50,2017,5,20
55703,25.00,251.00,21.00,22.00,,24.00,0.00,7/29/2017,39.28 km/h,0.00,231 km,24,2017,7,29
55704,80.00,251.00,21.00,22.00,5,9.00,0.00,10/7/2017,39.47 km/h,174.00,247 km,4,2017,10,7
55800,125.00,252.00,105.00,23.00,,1.00,1.00,3/20/2017,40 km/h,0.00,178.9 km,18,2017,3,20
55801,39.00,252.00,105.00,23.00,,1.00,3.00,3/22/2017,36.78 km/h,128.00,188.3 km,18,2017,3,22
55802,70.00,252.00,105.00,23.00,,1.00,4.00,3/23/2017,43.59 km/h,0.00,134 km,18,2017,3,23
55803,80.00,252.00,105.00,23.00,,1.00,5.00,3/24/2017,42.85 km/h,204.00,182 km,18,2017,3,24
55804,130.00,252.00,105.00,23.00,,1.00,6.00,3/25/2017,41.5 km/h,64.00,189.7 km,18,2017,3,25
55805,105.00,252.00,105.00,23.00,,5.00,1.00,6/4/2017,39.68 km/h,131.00,170 km,6,2017,6,4
55806,106.00,252.00,105.00,23.00,,5.00,2.00,6/5/2017,40.41 km/h,0.00,171 km,6,2017,6,5
55807,144.00,252.00,105.00,23.00,,5.00,3.00,6/6/2017,44.86 km/h,0.00,184 km,6,2017,6,6
55808,0.00,252.00,105.00,23.00,,5.00,4.00,6/7/2017,50.15 km/h,0.00,23.5 km,6,2017,6,7
55809,120.00,252.00,105.00,23.00,,5.00,5.00,6/8/2017,42.94 km/h,0.00,175 km,6,2017,6,8
55810,121.00,252.00,105.00,23.00,,5.00,6.00,6/9/2017,39.36 km/h,285.00,145.5 km,6,2017,6,9
55811,116.00,252.00,105.00,23.00,,5.00,7.00,6/10/2017,35.39 km/h,0.00,167.5 km,6,2017,6,10
55812,121.00,252.00,105.00,23.00,5,5.00,-1.00,6/11/2017,-,0.00,0 km,6,2017,6,11
55813,153.00,252.00,105.00,23.00,,5.00,8.00,6/11/2017,33.44 km/h,389.00,115 km,6,2017,6,11
55814,137.00,252.00,105.00,23.00,,8.00,2.00,8/20/2017,44.18 km/h,0.00,203.4 km,16,2017,8,20
55815,110.00,252.00,105.00,23.00,,8.00,3.00,8/21/2017,39.4 km/h,191.00,158.5 km,16,2017,8,21
55816,92.00,252.00,105.00,23.00,,8.00,4.00,8/22/2017,41.88 km/h,11.00,198.2 km,16,2017,8,22
55817,40.00,252.00,105.00,23.00,,8.00,5.00,8/23/2017,35.71 km/h,156.00,157.7 km,16,2017,8,23
55818,148.00,252.00,105.00,23.00,,8.00,6.00,8/24/2017,42.73 km/h,86.00,204.4 km,16,2017,8,24
55819,119.00,252.00,105.00,23.00,,8.00,7.00,8/25/2017,43.8 km/h,36.00,207 km,16,2017,8,25
55820,163.00,252.00,105.00,23.00,,8.00,8.00,8/26/2017,43.07 km/h,116.00,199.5 km,16,2017,8,26
55821,145.00,252.00,105.00,23.00,,8.00,9.00,8/27/2017,42.23 km/h,121.00,174 km,16,2017,8,27
55822,95.00,252.00,105.00,23.00,,8.00,10.00,8/29/2017,46 km/h,95.00,164.8 km,16,2017,8,29
55823,119.00,252.00,105.00,23.00,,8.00,11.00,8/30/2017,36.87 km/h,244.00,187.5 km,16,2017,8,30
55824,112.00,252.00,105.00,23.00,,8.00,12.00,8/31/2017,40.57 km/h,145.00,160.1 km,16,2017,8,31
55825,73.00,252.00,105.00,23.00,,8.00,13.00,9/1/2017,44.88 km/h,11.00,198.4 km,16,2017,9,1
55826,97.00,252.00,105.00,23.00,,8.00,14.00,9/2/2017,37.21 km/h,230.00,175 km,16,2017,9,2
55827,82.00,252.00,105.00,23.00,,8.00,15.00,9/3/2017,36.14 km/h,348.00,129.4 km,16,2017,9,3
55828,103.00,252.00,105.00,23.00,,8.00,16.00,9/5/2017,51.32 km/h,5.00,40.2 km,16,2017,9,5
56499,116.00,255.00,69.00,30.00,3,54.00,0.00,3/4/2017,37.14 km/h,0.00,175 km,26,2017,3,4
56500,101.00,255.00,69.00,30.00,1,33.00,2.00,3/9/2017,39.06 km/h,84.00,229 km,10,2017,3,9
56501,161.00,255.00,69.00,30.00,,33.00,3.00,3/10/2017,41.92 km/h,0.00,204 km,10,2017,3,10
56502,0.00,255.00,69.00,30.00,,33.00,4.00,3/11/2017,31.34 km/h,273.00,171 km,10,2017,3,11
56503,57.00,255.00,69.00,30.00,,33.00,5.00,3/12/2017,41.79 km/h,94.00,209 km,10,2017,3,12
56504,10.00,255.00,69.00,30.00,,33.00,6.00,3/13/2017,40.4 km/h,0.00,168 km,10,2017,3,13
56505,135.00,255.00,69.00,30.00,,33.00,7.00,3/14/2017,53.36 km/h,0.00,10.05 km,10,2017,3,14
56506,70.00,255.00,69.00,30.00,5,33.00,-1.00,3/14/2017,-,0.00,0 km,10,2017,3,14
56507,69.00,255.00,69.00,30.00,5,32.00,0.00,3/18/2017,40.73 km/h,0.00,291 km,9,2017,3,18
56508,136.00,255.00,69.00,30.00,,66.00,1.00,4/3/2017,40.86 km/h,26.00,153.3 km,24,2017,4,3
56509,142.00,255.00,69.00,30.00,,66.00,2.00,4/4/2017,37.78 km/h,32.00,173.4 km,24,2017,4,4
56510,70.00,255.00,69.00,30.00,,66.00,3.00,4/5/2017,41.08 km/h,219.00,160.5 km,24,2017,4,5
56511,93.00,255.00,69.00,30.00,,66.00,4.00,4/6/2017,39.6 km/h,65.00,174.1 km,24,2017,4,6
56512,152.00,255.00,69.00,30.00,,66.00,5.00,4/7/2017,40.61 km/h,237.00,139.8 km,24,2017,4,7
56513,97.00,255.00,69.00,30.00,,66.00,6.00,4/8/2017,46.21 km/h,0.00,27.7 km,24,2017,4,8
56514,81.00,255.00,69.00,30.00,5,14.00,0.00,4/16/2017,39.98 km/h,0.00,261 km,10,2017,4,16
56515,129.00,255.00,69.00,30.00,5,15.00,0.00,4/19/2017,38.12 km/h,0.00,200.5 km,20,2017,4,19
56516,73.00,255.00,69.00,30.00,5,16.00,0.00,4/23/2017,40.27 km/h,0.00,258 km,9,2017,4,23
56517,0.00,255.00,69.00,30.00,,18.00,1.00,4/26/2017,38.06 km/h,0.00,173.3 km,37,2017,4,26
56518,49.00,255.00,69.00,30.00,,18.00,2.00,4/27/2017,38.26 km/h,65.00,136 km,37,2017,4,27
56519,84.00,255.00,69.00,30.00,,18.00,3.00,4/28/2017,41.91 km/h,0.00,187 km,37,2017,4,28
56520,66.00,255.00,69.00,30.00,,18.00,4.00,4/29/2017,39.23 km/h,158.00,163.5 km,37,2017,4,29
56521,110.00,255.00,69.00,30.00,,18.00,5.00,4/30/2017,43.98 km/h,0.00,18.3 km,37,2017,4,30
56522,120.00,255.00,69.00,30.00,5,18.00,-1.00,4/30/2017,-,0.00,0 km,37,2017,4,30
56523,42.00,255.00,69.00,30.00,,5.00,1.00,6/4/2017,39.68 km/h,131.00,170 km,6,2017,6,4
56524,65.00,255.00,69.00,30.00,,5.00,2.00,6/5/2017,40.41 km/h,0.00,171 km,6,2017,6,5
56525,99.00,255.00,69.00,30.00,,5.00,3.00,6/6/2017,44.86 km/h,0.00,184 km,6,2017,6,6
56526,73.00,255.00,69.00,30.00,,5.00,4.00,6/7/2017,50.15 km/h,0.00,23.5 km,6,2017,6,7
56527,17.00,255.00,69.00,30.00,,5.00,5.00,6/8/2017,42.94 km/h,0.00,175 km,6,2017,6,8
56528,35.00,255.00,69.00,30.00,,5.00,6.00,6/9/2017,39.36 km/h,285.00,145.5 km,6,2017,6,9
56529,53.00,255.00,69.00,30.00,,5.00,7.00,6/10/2017,35.39 km/h,0.00,167.5 km,6,2017,6,10
56530,41.00,255.00,69.00,30.00,14,5.00,-1.00,6/11/2017,-,0.00,0 km,6,2017,6,11
56531,21.00,255.00,69.00,30.00,,5.00,8.00,6/11/2017,33.44 km/h,389.00,115 km,6,2017,6,11
56532,59.00,255.00,69.00,30.00,,6.00,1.00,7/1/2017,52.28 km/h,0.00,14 km,1,2017,7,1
56533,55.00,255.00,69.00,30.00,,6.00,2.00,7/2/2017,44.06 km/h,16.00,203.5 km,1,2017,7,2
56534,23.00,255.00,69.00,30.00,,6.00,3.00,7/3/2017,41.49 km/h,34.00,212.5 km,1,2017,7,3
