92,93,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,GAUTIER Cyril,23.0,Team Europcar,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,94,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,VINOKOUROV Alexandre,37.0,Pro Team Astana,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,95,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,WESTRA Lieuwe,28.0,Vacansoleil - DCM,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,96,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,VANSUMMEREN Johan,30.0,Team Garmin - Cervélo,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,97,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,PIRES Bruno,29.0,Leopard Trek,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,98,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,VACHON Florian,26.0,Bretagne Schuller,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,HARDY Romain,22.0,Bretagne Schuller,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,100,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,PUJOL Óscar,27.0,Omega Pharma-Lotto,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,101,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,GAUDIN Damien,24.0,Team Europcar,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,102,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,GUTIÉRREZ José Iván,32.0,Movistar Team,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,103,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,NOVAL Benjamín,32.0,Saxo Bank - Sungard,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,104,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,PINEAU Jérôme,31.0,Quickstep Cycling Team,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,105,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,FEILLU Brice,25.0,Leopard Trek,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,106,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,GARCÍA ACOSTA José Vicente,38.0,Movistar Team,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,107,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,DION Renaud,33.0,Bretagne Schuller,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,108,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,GUILLOU Florian,28.0,Bretagne Schuller,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,109,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,CHRISTENSEN Mads,26.0,Saxo Bank - Sungard,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,110,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,WYSS Danilo,25.0,BMC Racing Team,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,111,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,RASCH Gabriel,34.0,Team Garmin - Cervélo,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,112,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,PATE Danny,31.0,HTC - High Road,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,113,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,FÉDRIGO Pierrick,32.0,FDJ,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,114,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,LLOYD Daniel,30.0,Team Garmin - Cervélo,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,115,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,PINEAU Cédric,25.0,FDJ,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,116,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,MALACARNE Gael,24.0,Bretagne Schuller,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,117,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,DELPECH Jean-Luc,31.0,Bretagne Schuller,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,118,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,HUNT Jeremy,37.0,Sky Procycling,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,119,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,GUSEV Vladimir,28.0,Team Katusha,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,120,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,TEN DAM Laurens,30.0,Rabobank Cycling Team,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,121,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,NERZ Dominik,21.0,Liquigas - Cannondale,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,122,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,HUNTER Robert,33.0,RadioShack,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,123,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,KVACHUK Oleksandr,27.0,Lampre - ISD,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,124,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,RASMUSSEN Alex,26.0,HTC - High Road,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,125,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,TJALLINGII Maarten,33.0,Rabobank Cycling Team,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,126,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,BUFFAZ Mickaël,31.0,"Cofidis, le Crédit en Ligne",,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,127,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,ROLLAND Pierre,24.0,Team Europcar,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,128,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,REDA Francesco,28.0,Quickstep Cycling Team,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,129,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,BRUTT Pavel,29.0,Team Katusha,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,130,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,RUIJGH Rob,24.0,Vacansoleil - DCM,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,131,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,QUÉMÉNEUR Perrig,26.0,Team Europcar,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,132,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,SPEZIALETTI Alessandro,36.0,Lampre - ISD,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,133,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,LOUDER Jeff,33.0,BMC Racing Team,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,134,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,VAN EMDEN Jos,26.0,Rabobank Cycling Team,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,135,DNS,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,BOLE Grega,25.0,Lampre - ISD,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,136,DNS,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,GARATE Juan Manuel,34.0,Rabobank Cycling Team,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,137,DNS,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,VAN DEN BROECK Jurgen,28.0,Omega Pharma-Lotto,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,138,DNS,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,KIŠERLOVSKI Robert,24.0,Pro Team Astana,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,139,DNS,,,0,,,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,,,,,,,,MOINARD Amaël,29.0,BMC Racing Team,,,,,,,,,,,,,,,,-,8.0,13 March 2011,37.966 km/h,124 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2,,,0,,28.0,,4.0,30.0,,,1.0,,,0,,,,34.0,,,,,,,GREIPEL André,Omega Pharma-Lotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,,,0,,38.0,,2.0,18.0,,,1.0,,,0,,,,34.0,,,,,,,MCEWEN Robbie,RadioShack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,4,,,0,,26.0,,1.0,13.0,,,1.0,,,0,,,,34.0,,,,,,,SUTTON Chris,Sky Procycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,5,,,0,,21.0,,1.0,10.0,,,1.0,,,0,,,,34.0,,,,,,,VIVIANI Elia,Liquigas - Cannondale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,6,,,0,,26.0,,,7.0,,,1.0,,,0,,,,34.0,,,,,,,FEILLU Romain,Vacansoleil - DCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,7,,,0,,31.0,,,4.0,,,1.0,,,0,,,,34.0,,,,,,,BALLAN Alessandro,BMC Racing Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,8,,,0,,33.0,,,3.0,,,1.0,,,0,,,,34.0,,,,,,,ISASI Iñaki,Euskaltel - Euskadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,9,,,0,,25.0,,,2.0,,,1.0,,,0,,,,34.0,,,,,,,ROJAS José Joaquín,Movistar Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,10,,,0,,34.0,,,1.0,,,1.0,,,0,,,,34.0,,,,,,,HENDERSON Gregory,Sky Procycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,11,,,0,,30.0,,,,,,1.0,,,0,,,,34.0,,,,,,,MORI Manuele,Lampre - ISD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,12,,,0,,32.0,,,,,,1.0,,,0,,,,34.0,,,,,,,COOKE Baden,Saxo Bank - Sungard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,13,,,0,,25.0,,,,,,1.0,,,0,,,,34.0,,,,,,,SELVAGGI Mirko,Vacansoleil - DCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,14,,,0,,37.0,,,,,,1.0,,,0,,,,34.0,,,,,,,O'GRADY Stuart,Leopard Trek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,15,,,0,,30.0,,,,,,1.0,,,0,,,,34.0,,,,,,,DAVIS Allan Howard,Pro Team Astana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,16,,,0,,23.0,,,,,,1.0,,,0,,,,34.0,,,,,,,GALIMZYANOV Denis,Team Katusha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,17,,,0,,30.0,,,,,,1.0,,,0,,,,34.0,,,,,,,GERRANS Simon,Sky Procycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,18,,,0,,28.0,,,,,,1.0,,,0,,,,34.0,,,,,,,VORGANOV Eduard,Team Katusha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,19,,,0,,26.0,,,,,,1.0,,,0,,,,34.0,,,,,,,MURPHY John,BMC Racing Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,20,,,0,,28.0,,,,,,1.0,,,0,,,,34.0,,,,,,,VENTOSO Francisco José,Movistar Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,21,,,0,,29.0,,,,,,1.0,,,0,,,,34.0,,,,,,,WEENING Pieter,Rabobank Cycling Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,22,,,0,,26.0,,,,,,1.0,,,0,,,,34.0,,,,,,,LOUBET Julien,AG2R La Mondiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22,23,,,0,,24.0,,,,,,1.0,,,0,,,,34.0,,,,,,,HERMANS Ben,RadioShack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23,24,,,0,,33.0,,,,,,1.0,,,0,,,,34.0,,,,,,,ROBERTS Luke,Saxo Bank - Sungard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24,25,,,0,,25.0,,,,,,1.0,,,0,,,,34.0,,,,,,,SABATINI Fabio,Liquigas - Cannondale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,26,,,0,,27.0,,,,,,1.0,,,0,,,,34.0,,,,,,,SULZBERGER Bernard,V Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,27,,,0,,35.0,,,,,,1.0,,,0,,,,34.0,,,,,,,DEAN Julian,Team Garmin - Cervélo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,28,,,0,,24.0,,,,,,1.0,,,0,,,,34.0,,,,,,,GODDAERT Kristof,AG2R La Mondiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,29,,,0,,30.0,,,,,,1.0,,,0,,,,34.0,,,,,,,LAGUTIN Sergey,Vacansoleil - DCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29,30,,,0,,24.0,,,,,,1.0,,,0,,,,34.0,,,,,,,KADRI Blel,AG2R La Mondiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,31,,,0,,30.0,,,,,,1.0,,,0,,,,34.0,,,,,,,TEN DAM Laurens,Rabobank Cycling Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,32,,,0,,24.0,,,,,,1.0,,,0,,,,34.0,,,,,,,PONZI Simone,Liquigas - Cannondale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,33,,,0,,28.0,,,,,,1.0,,,0,,,,34.0,,,,,,,REDA Francesco,Quickstep Cycling Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,34,,,0,,20.0,,,,,,1.0,,,0,,,,34.0,,,,,,,MATTHEWS Michael,Rabobank Cycling Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,35,,,0,,31.0,,,,,,1.0,,,0,,,,34.0,,,,,,,KUSCHYNSKI Aleksandr,Team Katusha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,36,,,0,,24.0,,,,,,1.0,,,0,,,,34.0,,,,,,,DOCKER Mitchell,Skil - Shimano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,37,,,0,,29.0,,,,,,1.0,,,0,,,,34.0,,,,,,,CANTWELL Jonathan,V Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,38,,,0,,29.0,,,,,,1.0,,,0,,,,34.0,,,,,,,PÉREZ Rubén,Euskaltel - Euskadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,39,,,0,,31.0,,,,,,1.0,,,0,,,,34.0,,,,,,,PASAMONTES Luis,Movistar Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,40,,,0,,24.0,,,,,,1.0,,,0,,,,34.0,,,,,,,SULZBERGER Wesley,FDJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,41,,,0,,28.0,,,,,,1.0,,,0,,,,34.0,,,,,,,MOINARD Amaël,BMC Racing Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,42,,,0,,23.0,,,,,,1.0,,,0,,,,34.0,,,,,,,MALACARNE Davide,Quickstep Cycling Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,43,,,0,,35.0,,,,,,1.0,,,0,,,,34.0,,,,,,,ONGARATO Alberto,Vacansoleil - DCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,44,,,0,,24.0,,,,,,1.0,,,0,,,,34.0,,,,,,,RUIJGH Rob,Vacansoleil - DCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,0:00",Tour Down Under,18 January 2011,42.002 km/h,138 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
