,Unnamed: 0,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day,old_elo,new_elo,old_rd,new_rd,old_team_elo,new_team_elo,old_team_rd,new_team_rd,Date1
241343,241408.0,128,1626.0,141,23.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,1615.4323831944996,350.0,258.14290476037826,2012-03-13
148644,148668.0,137,764.0,57,24.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1308.1963375248808,350.0,216.03009518744147,2460.620660816044,1807.8384742870458,228.73949413931607,214.05254549923578,2012-03-13
175922,175965.0,41,996.0,1,25.0,12.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1510.1970221390902,350.0,216.03009518744147,2415.39627226228,1962.5203280716717,231.14906831316517,215.04210419420096,2012-03-13
256131,256208.0,DNF,1829.0,67,30.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1224.890980480193,1710.4560540495827,220.98858307827936,197.80874457445856,2012-03-13
256524,256601.0,144,1843.0,148,33.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,1274.576102299799,350.0,258.14290476037826,2012-03-13
241698,241763.0,142,1629.0,41,31.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1204.7166532708331,1617.0513975920016,221.21588627495356,197.97455293747257,2012-03-13
174816,174858.0,18,966.0,67,25.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1706.9994759752453,1706.9994759752453,218.46063512634547,218.46063512634547,1224.890980480193,1710.4560540495827,220.98858307827936,197.80874457445856,2012-03-13
42388,42392.0,3,198.0,67,27.0,250.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2570.70061636369,350.0,216.03009518744147,1224.890980480193,1710.4560540495827,220.98858307827936,197.80874457445856,2012-03-13
242133,242198.0,114,1633.0,148,28.0,28.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1762.697877906852,350.0,216.03009518744147,1500.0,1274.576102299799,350.0,258.14290476037826,2012-03-13
242915,242980.0,159,1640.0,74,38.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1435.5500187787886,1733.8855618655339,221.6934766118427,198.5049202908477,2012-03-13
242189,242254.0,37,1634.0,102,28.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,982.1180868576863,350.0,258.14290476037826,2012-03-13
173418,173460.0,44,948.0,74,28.0,24.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1435.5500187787886,1733.8855618655339,221.6934766118427,198.5049202908477,2012-03-13
242420,242485.0,38,1637.0,91,36.0,14.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1560.6971932926426,350.0,216.03009518744147,1090.0566824915609,970.1188892748153,219.5292458170896,197.42152669512424,2012-03-13
151943,151967.0,82,813.0,67,27.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1224.890980480193,1710.4560540495827,220.98858307827936,197.80874457445856,2012-03-13
172685,172727.0,DNF,945.0,74,26.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1435.5500187787886,1733.8855618655339,221.6934766118427,198.5049202908477,2012-03-13
261838,261928.0,127,1967.0,102,37.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,982.1180868576863,350.0,258.14290476037826,2012-03-13
248917,248987.0,109,1724.0,105,36.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1893.5664912474388,1248.800260172477,222.49628253736026,202.63189539775053,2012-03-13
257446,257523.0,161,1867.0,193,38.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,1541.301719191563,350.0,258.14290476037826,2012-03-13
261866,261956.0,160,1974.0,148,28.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,1274.576102299799,350.0,258.14290476037826,2012-03-13
43993,43997.0,60,205.0,91,22.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1090.0566824915609,970.1188892748153,219.5292458170896,197.42152669512424,2012-03-13
176892,176935.0,DNF,1018.0,49,32.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1465.8758113704985,1719.718257515775,226.23206753457504,201.25033122011826,2012-03-13
44579,44583.0,14,206.0,141,29.0,60.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2065.6989048281657,350.0,216.03009518744147,1500.0,1615.4323831944996,350.0,258.14290476037826,2012-03-13
243537,243602.0,21,1646.0,98 - Nissan,40.0,190.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2520.200445210138,350.0,216.03009518744147,2156.1310331922164,2384.9561095765175,229.9327153857044,210.56703324725626,2012-03-13
242712,242777.0,1,1639.0,80,35.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1120.9560129280148,801.3096365059293,224.34602625863164,200.05752810114552,2012-03-13
255368,255440.0,151,1803.0,193,38.0,8.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1409.1966798319854,350.0,216.03009518744147,1500.0,1541.301719191563,350.0,258.14290476037826,2012-03-13
249437,249507.0,138,1732.0,77,31.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,812.5052871969559,949.1319370258516,219.47490257856154,200.373105418236,2012-03-13
239523,239588.0,107,1604.0,193,26.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,1541.301719191563,350.0,258.14290476037826,2012-03-13
262078,262168.0,34,1992.0,141,26.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,1615.4323831944996,350.0,258.14290476037826,2012-03-13
182957,183001.0,71,1083.0,98 - Nissan,32.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2156.1310331922164,2384.9561095765175,229.9327153857044,210.56703324725626,2012-03-13
142571,142589.0,155,697.0,98 - Nissan,23.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2156.1310331922164,2384.9561095765175,229.9327153857044,210.56703324725626,2012-03-13
239901,239966.0,24,1610.0,1,36.0,7.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2415.39627226228,1962.5203280716717,231.14906831316517,215.04210419420096,2012-03-13
257784,257861.0,182,1874.0,105,32.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1603.4997379876227,1603.4997379876227,218.46063512634547,218.46063512634547,1893.5664912474388,1248.800260172477,222.49628253736026,202.63189539775053,2012-03-13
184891,184936.0,125,1092.0,141,23.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,1615.4323831944996,350.0,258.14290476037826,2012-03-13
33265,33269.0,163,147.0,49,23.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1465.8758113704985,1719.718257515775,226.23206753457504,201.25033122011826,2012-03-13
255627,255699.0,174,1807.0,102,26.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,982.1180868576863,350.0,258.14290476037826,2012-03-13
240118,240183.0,93,1615.0,105,35.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1893.5664912474388,1248.800260172477,222.49628253736026,202.63189539775053,2012-03-13
255722,255794.0,162,1808.0,193,36.0,50.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1964.6985625210611,350.0,216.03009518744147,1500.0,1541.301719191563,350.0,258.14290476037826,2012-03-13
180044,180087.0,156,1062.0,84 - BigMat,23.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1638.3299333953964,1124.5015783793806,219.93288902220098,198.66528119261784,2012-03-13
179410,179453.0,4,1057.0,102,23.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1358.696508678433,350.0,216.03009518744147,1500.0,982.1180868576863,350.0,258.14290476037826,2012-03-13
257383,257460.0,97,1865.0,74,25.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1435.5500187787886,1733.8855618655339,221.6934766118427,198.5049202908477,2012-03-13
60438,60448.0,43,274.0,67,22.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1224.890980480193,1710.4560540495827,220.98858307827936,197.80874457445856,2012-03-13
240974,241039.0,82,1623.0,92,29.0,45.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1914.198391367509,350.0,216.03009518744147,2098.385087362471,2148.184690963041,225.3714147383564,206.89640780391673,2012-03-13
243969,244034.0,71,1649.0,74,29.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1435.5500187787886,1733.8855618655339,221.6934766118427,198.5049202908477,2012-03-13
181607,181650.0,74,1078.0,57,33.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2460.620660816044,1807.8384742870458,228.73949413931607,214.05254549923578,2012-03-13
178056,178099.0,14,1041.0,98 - Nissan,31.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2156.1310331922164,2384.9561095765175,229.9327153857044,210.56703324725626,2012-03-13
125151,125169.0,165,596.0,41,25.0,160.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2469.7002740565854,350.0,216.03009518744147,1204.7166532708331,1617.0513975920016,221.21588627495356,197.97455293747257,2012-03-13
61442,61452.0,86,277.0,141,22.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,1615.4323831944996,350.0,258.14290476037826,2012-03-13
74355,74365.0,55,330.0,26,27.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1386.6245697365698,1538.0882690606109,232.3819232893177,204.4039460410955,2012-03-13
228700,228754.0,23,1481.0,98 - Nissan,32.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,338.43309756918984,350.0,216.03009518744147,2156.1310331922164,2384.9561095765175,229.9327153857044,210.56703324725626,2012-03-13
260953,261043.0,129,1936.0,105,38.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1893.5664912474388,1248.800260172477,222.49628253736026,202.63189539775053,2012-03-13
229791,229845.0,16,1507.0,144,27.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,620.2522271052077,321.53678005099755,218.46063512634547,186.282000338953,1163.8630729528093,1418.1709830867785,219.81219847336754,197.2663061605277,2012-03-13
108635,108653.0,25,527.0,26,24.0,70.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2116.1990759817186,350.0,216.03009518744147,1386.6245697365698,1538.0882690606109,232.3819232893177,204.4039460410955,2012-03-13
108985,109003.0,51,528.0,23,24.0,18.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1661.6975355997472,350.0,216.03009518744147,1556.5511435981086,1337.29225394449,226.45109042421572,201.897438172415,2012-03-13
71999,72009.0,3,320.0,49,28.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1465.8758113704985,1719.718257515775,226.23206753457504,201.25033122011826,2012-03-13
11376,11377.0,6,57.0,49,24.0,90.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2217.1994182888234,350.0,216.03009518744147,1465.8758113704985,1719.718257515775,226.23206753457504,201.25033122011826,2012-03-13
211626,211679.0,DNF,1323.0,26,32.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,702.1942836822523,350.0,216.03009518744147,1386.6245697365698,1538.0882690606109,232.3819232893177,204.4039460410955,2012-03-13
74763,74773.0,96,331.0,105,25.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,388.93326872274224,350.0,216.03009518744147,1893.5664912474388,1248.800260172477,222.49628253736026,202.63189539775053,2012-03-13
229947,230001.0,87,1508.0,49,27.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1465.8758113704985,1719.718257515775,226.23206753457504,201.25033122011826,2012-03-13
71177,71187.0,9,313.0,148,27.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,601.1939413751475,350.0,216.03009518744147,1500.0,1274.576102299799,350.0,258.14290476037826,2012-03-13
253178,253250.0,146,1775.0,67,26.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1005.1953106035669,350.0,216.03009518744147,1224.890980480193,1710.4560540495827,220.98858307827936,197.80874457445856,2012-03-13
70127,70137.0,130,306.0,1,29.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2415.39627226228,1962.5203280716717,231.14906831316517,215.04210419420096,2012-03-13
247597,247662.0,166,1699.0,84 - BigMat,35.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,439.43343987629464,350.0,216.03009518744147,1638.3299333953964,1124.5015783793806,219.93288902220098,198.66528119261784,2012-03-13
24360,24364.0,19,114.0,1,25.0,6.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2415.39627226228,1962.5203280716717,231.14906831316517,215.04210419420096,2012-03-13
210280,210333.0,86,1305.0,1,26.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2415.39627226228,1962.5203280716717,231.14906831316517,215.04210419420096,2012-03-13
209536,209589.0,47,1302.0,80,23.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1106.1956529106715,350.0,216.03009518744147,1120.9560129280148,801.3096365059293,224.34602625863164,200.05752810114552,2012-03-13
69617,69627.0,146,305.0,91,25.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1207.195995217776,350.0,216.03009518744147,1090.0566824915609,970.1188892748153,219.5292458170896,197.42152669512424,2012-03-13
253373,253445.0,30,1777.0,55,36.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1798.960515995223,1697.5219070223054,223.38424466793555,202.16776921592975,2012-03-13
211455,211508.0,DNF,1320.0,141,25.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,1615.4323831944996,350.0,258.14290476037826,2012-03-13
227956,228010.0,112,1470.0,49,28.0,120.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2368.6999317494806,350.0,216.03009518744147,1465.8758113704985,1719.718257515775,226.23206753457504,201.25033122011826,2012-03-13
227611,227665.0,62,1467.0,23,34.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,651.6941125286999,350.0,216.03009518744147,1556.5511435981086,1337.29225394449,226.45109042421572,201.897438172415,2012-03-13
252756,252828.0,DNF,1769.0,74,25.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1086.0010480495098,1086.0010480495098,218.46063512634547,218.46063512634547,1435.5500187787886,1733.8855618655339,221.6934766118427,198.5049202908477,2012-03-13
221219,221272.0,DNF,1405.0,55,27.0,40.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1863.6982202139566,350.0,216.03009518744147,1798.960515995223,1697.5219070223054,223.38424466793555,202.16776921592975,2012-03-13
251855,251927.0,133,1759.0,80,27.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1120.9560129280148,801.3096365059293,224.34602625863164,200.05752810114552,2012-03-13
87857,87874.0,58,426.0,67,25.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1224.890980480193,1710.4560540495827,220.98858307827936,197.80874457445856,2012-03-13
247844,247909.0,DNF,1705.0,41,32.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1204.7166532708331,1617.0513975920016,221.21588627495356,197.97455293747257,2012-03-13
26144,26148.0,98,121.0,77,23.0,36.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1813.1980490604042,350.0,216.03009518744147,812.5052871969559,949.1319370258516,219.47490257856154,200.373105418236,2012-03-13
223585,223639.0,112,1424.0,80,31.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1120.9560129280148,801.3096365059293,224.34602625863164,200.05752810114552,2012-03-13
218930,218983.0,39,1392.0,144,24.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1163.8630729528093,1418.1709830867785,219.81219847336754,197.2663061605277,2012-03-13
223791,223845.0,173,1427.0,55,25.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,2017.4986899381129,2017.4986899381129,218.46063512634547,218.46063512634547,1798.960515995223,1697.5219070223054,223.38424466793555,202.16776921592975,2012-03-13
260554,260644.0,63,1928.0,92,37.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2098.385087362471,2148.184690963041,225.3714147383564,206.89640780391673,2012-03-13
225323,225377.0,3,1438.0,98 - Nissan,30.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2156.1310331922164,2384.9561095765175,229.9327153857044,210.56703324725626,2012-03-13
217495,217548.0,39,1384.0,64,23.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,954.6951394500144,350.0,216.03009518744147,1026.9692605550722,800.0162077613477,219.61826229668006,197.89052067933895,2012-03-13
216296,216349.0,31,1374.0,77,29.0,9.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1459.6968509855378,350.0,216.03009518744147,812.5052871969559,949.1319370258516,219.47490257856154,200.373105418236,2012-03-13
215744,215797.0,141,1372.0,91,37.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1090.0566824915609,970.1188892748153,219.5292458170896,197.42152669512424,2012-03-13
259698,259788.0,58,1914.0,57,38.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1055.695481757119,350.0,216.03009518744147,2460.620660816044,1807.8384742870458,228.73949413931607,214.05254549923578,2012-03-13
214964,215017.0,26,1370.0,92,32.0,110.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2318.199760595928,350.0,216.03009518744147,2098.385087362471,2148.184690963041,225.3714147383564,206.89640780391673,2012-03-13
227004,227058.0,95,1461.0,91,30.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1090.0566824915609,970.1188892748153,219.5292458170896,197.42152669512424,2012-03-13
100522,100540.0,51,489.0,141,24.0,16.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1611.197364446195,350.0,216.03009518744147,1500.0,1615.4323831944996,350.0,258.14290476037826,2012-03-13
252638,252710.0,63,1767.0,91,27.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1090.0566824915609,970.1188892748153,219.5292458170896,197.42152669512424,2012-03-13
24906,24910.0,53,115.0,55,27.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1798.960515995223,1697.5219070223054,223.38424466793555,202.16776921592975,2012-03-13
214216,214269.0,122,1366.0,91,31.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1189.5007860371322,1189.5007860371322,218.46063512634547,218.46063512634547,1090.0566824915609,970.1188892748153,219.5292458170896,197.42152669512424,2012-03-13
213668,213721.0,17,1357.0,144,32.0,100.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2267.699589442376,350.0,216.03009518744147,1163.8630729528093,1418.1709830867785,219.81219847336754,197.2663061605277,2012-03-13
250431,250502.0,DNF,1742.0,64,35.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,803.1946259893572,350.0,216.03009518744147,1026.9692605550722,800.0162077613477,219.61826229668006,197.89052067933895,2012-03-13
230766,230831.0,25,1522.0,144,26.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1163.8630729528093,1418.1709830867785,219.81219847336754,197.2663061605277,2012-03-13
161472,161505.0,36,870.0,26,34.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1386.6245697365698,1538.0882690606109,232.3819232893177,204.4039460410955,2012-03-13
232601,232666.0,116,1542.0,80,31.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,752.6944548358048,350.0,216.03009518744147,1120.9560129280148,801.3096365059293,224.34602625863164,200.05752810114552,2012-03-13
67575,67585.0,159,299.0,1,29.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2415.39627226228,1962.5203280716717,231.14906831316517,215.04210419420096,2012-03-13
204637,204690.0,129,1271.0,41,34.0,55.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2015.1987336746135,350.0,216.03009518744147,1204.7166532708331,1617.0513975920016,221.21588627495356,197.97455293747257,2012-03-13
254367,254439.0,74,1793.0,26,38.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,775.5018340866418,775.5018340866418,218.46063512634547,218.46063512634547,1386.6245697365698,1538.0882690606109,232.3819232893177,204.4039460410955,2012-03-13
205026,205079.0,7,1273.0,80,27.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1120.9560129280148,801.3096365059293,224.34602625863164,200.05752810114552,2012-03-13
232041,232106.0,94,1537.0,98 - Nissan,31.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,2156.1310331922164,2384.9561095765175,229.9327153857044,210.56703324725626,2012-03-13
14788,14792.0,68,67.0,41,29.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1204.7166532708331,1617.0513975920016,221.21588627495356,197.97455293747257,2012-03-13
205399,205452.0,158,1274.0,105,32.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1257.6961663713284,350.0,216.03009518744147,1893.5664912474388,1248.800260172477,222.49628253736026,202.63189539775053,2012-03-13
62490,62500.0,146,281.0,55,26.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,904.194968296462,350.0,216.03009518744147,1798.960515995223,1697.5219070223054,223.38424466793555,202.16776921592975,2012-03-13
205781,205834.0,DNF,1276.0,74,31.0,80.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2166.699247135271,350.0,216.03009518744147,1435.5500187787886,1733.8855618655339,221.6934766118427,198.5049202908477,2012-03-13
261034,261124.0,58,1939.0,148,30.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,1274.576102299799,350.0,258.14290476037826,2012-03-13
232906,232971.0,7,1543.0,74,34.0,140.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,2419.200102903033,350.0,216.03009518744147,1435.5500187787886,1733.8855618655339,221.6934766118427,198.5049202908477,2012-03-13
69126,69136.0,2,304.0,84 - BigMat,21.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1156.6958240642239,350.0,216.03009518744147,1638.3299333953964,1124.5015783793806,219.93288902220098,198.66528119261784,2012-03-13
208049,208102.0,15,1292.0,193,31.0,5.0,33,-1.0,3/13/2012,35.875 km/h,0.0,0 km,5.0,2012,3,13,1500.0,1500.0,350.0,350.0,1500.0,1541.301719191563,350.0,258.14290476037826,2012-03-13
