,Unnamed: 0,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day,old_elo,new_elo,old_rd,new_rd,Date1
224024,224078.0,128,1432.0,49,30.0,90.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,2269.0361978228966,350.0,214.6641201312421,2013-03-10
223633,223687.0,28,1424.0,81,32.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
222793,222846.0,96,1418.0,74,30.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
221686,221739.0,138,1407.0,108,25.0,14.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1584.4233745359732,350.0,214.6641201312421,2013-03-10
221272,221325.0,15,1405.0,55,28.0,70.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1415.9405041101356,1907.8403153596537,226.60561705996648,180.48064673209527,2013-03-10
232313,232378.0,21,1539.0,68,30.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
219786,219839.0,29,1396.0,105,23.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,687.9518802306724,350.0,214.6641201312421,2013-03-10
241933,241998.0,67,1630.0,89,28.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
18414,18418.0,12,82.0,105,24.0,140.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,2468.2520854462973,350.0,214.6641201312421,2013-03-10
256693,256770.0,29,1849.0,92,35.0,45.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
256396,256473.0,129,1835.0,34,28.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
256179,256256.0,125,1829.0,68,31.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,538.5399645131222,350.0,214.6641201312421,2013-03-10
255064,255136.0,129,1798.0,14,31.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
1595,1595.0,22,7.0,14,27.0,16.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1634.227346441823,350.0,214.6641201312421,2013-03-10
254557,254629.0,84,1794.0,98 - Leopard,37.0,80.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,2219.2322259170464,350.0,214.6641201312421,2013-03-10
254223,254295.0,56,1791.0,92,33.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
2872,2872.0,89,17.0,34,31.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
252980,253052.0,90,1773.0,Team 3,28.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,588.3439364189722,350.0,214.6641201312421,2013-03-10
252849,252921.0,74,1770.0,14,30.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,787.5598240423725,350.0,214.6641201312421,2013-03-10
252677,252749.0,43,1767.0,34,28.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
252406,252478.0,119,1764.0,26,34.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,936.9717397599228,350.0,214.6641201312421,2013-03-10
252217,252289.0,56,1761.0,77,31.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1185.9915992891729,350.0,214.6641201312421,2013-03-10
242058,242123.0,59,1631.0,89,30.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1335.403515006723,350.0,214.6641201312421,2013-03-10
250701,250772.0,51,1746.0,64,29.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1086.383655477473,350.0,214.6641201312421,2013-03-10
8931,8931.0,85,49.0,77,28.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
13339,13343.0,54,63.0,21,28.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,837.3637959482226,350.0,214.6641201312421,2013-03-10
246893,246958.0,44,1678.0,89,32.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
246731,246796.0,164,1677.0,64,33.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
246089,246154.0,54,1671.0,98 - Leopard,41.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
14293,14297.0,153,66.0,34,27.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
14843,14847.0,4,67.0,41,30.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
244959,245024.0,37,1655.0,41,31.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
244350,244415.0,97,1652.0,49,28.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
243446,243511.0,121,1643.0,21,26.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
243292,243357.0,79,1642.0,21,32.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
242758,242823.0,DNF,1639.0,81,36.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1235.7955711950228,350.0,214.6641201312421,2013-03-10
242492,242557.0,26,1637.0,34,37.0,7.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1484.815430724273,350.0,214.6641201312421,2013-03-10
249146,249216.0,57,1727.0,77,33.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
219244,219297.0,58,1394.0,92,29.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
114888,114906.0,121,557.0,105,29.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
196381,196434.0,14,1176.0,57,33.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
212450,212503.0,131,1339.0,49,34.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
211847,211900.0,72,1328.0,26,23.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
66633,66643.0,79,297.0,101,23.0,100.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,2318.840169728747,350.0,214.6641201312421,2013-03-10
194949,195002.0,107,1163.0,89,25.0,6.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1435.011458818423,350.0,214.6641201312421,2013-03-10
209943,209996.0,103,1303.0,108,33.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,737.7558521365224,350.0,214.6641201312421,2013-03-10
209582,209635.0,136,1302.0,81,24.0,190.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,2567.860029257997,350.0,214.6641201312421,2013-03-10
206556,206609.0,163,1279.0,49,24.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1385.207486912573,350.0,214.6641201312421,2013-03-10
212692,212745.0,19,1341.0,84,27.0,50.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,2017.19542011866,350.0,214.6641201312421,2013-03-10
196626,196679.0,112,1179.0,68,29.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
55099,55103.0,138,247.0,68,24.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
197670,197723.0,102,1195.0,24,28.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,438.93202070142206,350.0,214.6641201312421,2013-03-10
56240,56244.0,168,255.0,26,26.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,488.735992607272,350.0,214.6641201312421,2013-03-10
198549,198602.0,77,1203.0,92,25.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
199097,199150.0,110,1213.0,74,25.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1079.702520550678,1079.702520550678,226.60561705996648,226.60561705996648,2013-03-10
203249,203302.0,37,1264.0,89,34.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
202677,202730.0,69,1262.0,92,31.0,60.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,2116.8033639303603,350.0,214.6641201312421,2013-03-10
206309,206362.0,100,1278.0,Team 3,28.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,389.1280487955719,350.0,214.6641201312421,2013-03-10
213235,213288.0,112,1344.0,55,32.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
57837,57841.0,17,260.0,21,29.0,55.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,2066.99939202451,350.0,214.6641201312421,2013-03-10
194430,194483.0,23,1159.0,55,33.0,120.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,2418.448113540447,350.0,214.6641201312421,2013-03-10
213399,213452.0,143,1348.0,21,25.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
216949,217002.0,63,1379.0,41,24.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
217772,217825.0,82,1386.0,68,23.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1136.187627383323,350.0,214.6641201312421,2013-03-10
193140,193185.0,1005,1147.0,41,32.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,986.7757116657729,350.0,214.6641201312421,2013-03-10
194036,194089.0,115,1157.0,57,30.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
214582,214635.0,140,1367.0,89,28.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
213727,213780.0,7,1357.0,101,33.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,638.1479083248223,350.0,214.6641201312421,2013-03-10
218684,218737.0,20,1391.0,74,35.0,160.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,2518.056057352147,350.0,214.6641201312421,2013-03-10
218345,218398.0,40,1389.0,34,34.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
190953,190998.0,117,1130.0,Team 3,27.0,5.0,11,-1.0,3/10/2013,40.604 km/h,0.0,0 km,14.0,2013,3,10,1500.0,1500.0,350.0,350.0,2013-03-10
131411,131429.0,65,628.0,64,27.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,466.02468118642946,350.0,219.21663275847428,2013-03-12
180689,180732.0,DNF,1066.0,68,22.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
200673,200726.0,62,1237.0,92,35.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
250079,250149.0,55,1739.0,77,34.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
190362,190407.0,18,1126.0,92,31.0,40.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1882.5878774914815,350.0,219.21663275847428,2013-03-12
186609,186654.0,62,1108.0,72,27.0,14.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1517.5978881150293,350.0,219.21663275847428,2013-03-12
247027,247092.0,33,1680.0,154,25.0,36.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1830.4464504377027,350.0,219.21663275847428,2013-03-12
128991,129009.0,94,616.0,105,27.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
248676,248746.0,42,1720.0,49,35.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
201029,201082.0,85,1239.0,55,28.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
197083,197136.0,18,1187.0,49,32.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
180102,180145.0,80,1062.0,84,24.0,7.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1345.1787082346852,350.0,219.21663275847428,2013-03-12
250252,250322.0,61,1740.0,101,32.0,9.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,2144.4561351556276,1804.7616452843524,226.60561705996648,186.9583597866756,2013-03-12
124622,124640.0,31,594.0,68,25.0,24.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1726.163596330145,350.0,219.21663275847428,2013-03-12
254066,254138.0,30,1788.0,84,34.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
121209,121227.0,60,583.0,57,26.0,10.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
253736,253808.0,111,1784.0,77,32.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
184327,184372.0,DNF,1090.0,92,28.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
195239,195292.0,134,1165.0,68,28.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
195675,195728.0,14,1168.0,101,31.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
125200,125218.0,56,596.0,34,26.0,50.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1986.8707315990393,350.0,219.21663275847428,2013-03-12
245198,245263.0,112,1658.0,105,35.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
252043,252115.0,151,1760.0,77,24.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
251561,251633.0,134,1757.0,77,30.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,935.2975246704402,350.0,219.21663275847428,2013-03-12
250895,250966.0,17,1749.0,1,32.0,32.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
255375,255447.0,148,1803.0,154,39.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
255517,255589.0,49,1804.0,154,28.0,100.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,2299.7192939217134,350.0,219.21663275847428,2013-03-12
117676,117694.0,143,570.0,26,28.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
185444,185489.0,23,1097.0,101,32.0,80.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,2195.436439814155,350.0,219.21663275847428,2013-03-12
218978,219031.0,45,1392.0,101,25.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
177339,177382.0,87,1031.0,154,27.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
244530,244595.0,32,1653.0,98 - Leopard,39.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
173486,173528.0,116,948.0,74,29.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
211658,211711.0,DNF,1323.0,26,33.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,726.7318164553243,350.0,219.21663275847428,2013-03-12
153866,153890.0,148,823.0,101,30.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
232086,232151.0,50,1537.0,98 - Leopard,32.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
156436,156460.0,133,835.0,53,26.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
172728,172770.0,131,945.0,74,27.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
228746,228800.0,123,1481.0,98 - Leopard,33.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
159392,159424.0,20,851.0,53,29.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,831.0146705628823,350.0,219.21663275847428,2013-03-12
214288,214341.0,56,1366.0,34,32.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
225353,225407.0,7,1438.0,98 - Leopard,31.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
215025,215078.0,6,1370.0,92,33.0,120.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,2404.002148029271,350.0,219.21663275847428,2013-03-12
223819,223873.0,147,1427.0,53,26.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,518.1661082402085,350.0,219.21663275847428,2013-03-12
215813,215866.0,79,1372.0,34,38.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
170101,170142.0,99,929.0,77,23.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
221922,221975.0,DNF,1408.0,72,32.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
220999,221052.0,87,1402.0,72,26.0,12.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1465.4564610612504,350.0,219.21663275847428,2013-03-12
220820,220873.0,164,1401.0,41,32.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
232972,233037.0,39,1543.0,74,35.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
152351,152375.0,101,814.0,Team 3,27.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
208444,208497.0,50,1299.0,84,27.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
208161,208214.0,139,1295.0,24,28.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
201340,201393.0,61,1240.0,41,29.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,883.1560976166613,350.0,219.21663275847428,2013-03-12
243576,243641.0,43,1646.0,98 - Leopard,41.0,110.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,2351.8607209754923,350.0,219.21663275847428,2013-03-12
203473,203526.0,86,1265.0,72,28.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
203771,203824.0,82,1266.0,34,31.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
138938,138956.0,44,674.0,68,28.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
167469,167502.0,104,897.0,24,27.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
176908,176951.0,76,1018.0,98 - Leopard,33.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1039.5803787779982,350.0,219.21663275847428,2013-03-12
140504,140522.0,38,686.0,24,26.0,18.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1621.8807422225873,350.0,219.21663275847428,2013-03-12
244759,244824.0,140,1654.0,92,33.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
204263,204316.0,2,1270.0,34,30.0,160.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,2508.285002136829,350.0,219.21663275847428,2013-03-12
240161,240226.0,22,1615.0,105,36.0,16.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1569.7393151688084,350.0,219.21663275847428,2013-03-12
175971,176014.0,87,996.0,1,26.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
145210,145228.0,7,720.0,24,23.0,8.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,2536.733782641662,1989.269723450179,226.60561705996648,193.39623233590706,2013-03-12
238487,238552.0,DNF,1584.0,105,24.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,674.5903894015454,350.0,219.21663275847428,2013-03-12
174861,174903.0,38,966.0,68,26.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,987.4389517242192,350.0,219.21663275847428,2013-03-12
205450,205503.0,130,1274.0,105,33.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
237234,237299.0,6,1573.0,74,23.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1091.721805831777,350.0,219.21663275847428,2013-03-12
207704,207757.0,101,1290.0,77,35.0,28.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1778.305023383924,350.0,219.21663275847428,2013-03-12
205077,205130.0,128,1273.0,81,28.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,1500.0,350.0,350.0,2013-03-12
229989,230043.0,60,1508.0,49,28.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,778.8732435091033,350.0,219.21663275847428,2013-03-12
257103,257180.0,187,1857.0,Team 3,31.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,413.88325413265056,350.0,219.21663275847428,2013-03-12
68633,68643.0,8,303.0,Team 3,26.0,5.0,33,-1.0,3/12/2013,37.674 km/h,0.0,0 km,3.0,2013,3,12,1500.0,570.3075352939874,350.0,219.21663275847428,2013-03-12
