,Unnamed: 0,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day,old_elo,new_elo,old_rd,new_rd,old_team_elo,new_team_elo,old_team_rd,new_team_rd,Date1
100903,100921.0,70,489.0,7,31.0,7.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1881.9963131086834,1366.8221384598323,159.35355784621055,230.63198670465852,1031.0389550509951,1552.62312943493,144.83078079084356,213.4688630486151,2018-10-21
81327,81344.0,163,372.0,74,28.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1399.8663543796645,1152.390239394163,157.06334120399237,231.4222844262688,2018-10-21
132930,132948.0,31,637.0,19,36.0,32.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1535.0086741921152,1500.0,219.8681388468089,350.0,1461.1460732848263,1854.2385484859187,149.28849636071024,212.9410519057901,2018-10-21
51491,51495.0,60,232.0,75,30.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,416.5350486677121,1500.0,238.0363225985397,350.0,722.4273687029513,1352.2440755848784,142.6550870135849,213.7054470647665,2018-10-21
181518,181561.0,42,1071.0,32,29.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1141.8871960946597,1500.0,238.0363225985397,350.0,1414.2687818147824,1493.2028031664306,155.20788530192814,208.6497785556066,2018-10-21
182398,182441.0,46,1080.0,41,35.0,16.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1204.8007954566183,2233.5227636395402,151.24215525213458,216.9373753989558,2018-10-21
30194,30198.0,20,135.0,1,25.0,4.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1317.0127834369882,1500.0,214.401780300912,350.0,1795.0184315966255,1119.674394776083,169.84184238446997,235.1399899325963,2018-10-21
182913,182957.0,53,1082.0,42,27.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,277.3042916193052,1898.4322595793662,141.76638697692377,241.63844965401887,2018-10-21
104323,104341.0,81,508.0,19,24.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1348.2394960088984,1500.0,166.20525972778725,350.0,1461.1460732848263,1854.2385484859187,149.28849636071024,212.9410519057901,2018-10-21
183296,183340.0,25,1083.0,7,38.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1368.6914709687535,1500.0,226.77804473605696,350.0,1031.0389550509951,1552.62312943493,144.83078079084356,213.4688630486151,2018-10-21
12509,12513.0,64,60.0,32,24.0,150.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,2085.557646424194,2429.3035630676013,226.77804473605696,230.63198670465852,1414.2687818147824,1493.2028031664306,155.20788530192814,208.6497785556066,2018-10-21
183322,183366.0,89,1084.0,29,26.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,450.04345221737753,1500.0,224.95089717600177,350.0,1018.970044473338,1407.5724403304666,144.58811927238614,230.26527068083246,2018-10-21
183425,183469.0,138,1085.0,42,25.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,784.6395079209557,350.0,230.63198670465852,277.3042916193052,1898.4322595793662,141.76638697692377,241.63844965401887,2018-10-21
183474,183518.0,132,1086.0,7,23.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,842.8577709748434,350.0,230.63198670465852,1031.0389550509951,1552.62312943493,144.83078079084356,213.4688630486151,2018-10-21
52053,52057.0,63,235.0,52,32.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,785.4099869527178,1133.9490862442817,163.44870611686412,230.63198670465852,598.9617466562004,679.6020774839901,143.60651952508852,230.78257322580075,2018-10-21
68258,68268.0,66,300.0,42,27.0,40.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,875.1835162459623,1979.4734577652946,221.68539845985126,230.63198670465852,277.3042916193052,1898.4322595793662,141.76638697692377,241.63844965401887,2018-10-21
183895,183939.0,83,1087.0,58,37.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1944.7976966188112,2203.0716163735196,170.78725438629718,237.23019123153261,2018-10-21
3312,3312.0,104,20.0,29,21.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1018.970044473338,1407.5724403304666,144.58811927238614,230.26527068083246,2018-10-21
2746,2746.0,52,15.0,32,24.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,551.7664557054047,350.0,230.63198670465852,1414.2687818147824,1493.2028031664306,155.20788530192814,208.6497785556066,2018-10-21
62272,62282.0,42,279.0,103,30.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,510.42409004961917,435.3299295976292,219.8681388468089,230.63198670465852,1481.8813244126493,1409.9510672972585,150.6211312599971,209.91140506664715,2018-10-21
1915,1915.0,4,9.0,19,23.0,100.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,2312.867036959826,350.0,230.63198670465852,1461.1460732848263,1854.2385484859187,149.28849636071024,212.9410519057901,2018-10-21
1303,1303.0,36,3.0,8,23.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1158.8868863435605,1972.6238602033563,153.17102914158977,219.98808524891132,2018-10-21
61371,61381.0,111,276.0,95,34.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1192.1673492981693,350.0,230.63198670465852,1503.8587464165032,906.5397622008194,153.75037066990078,208.97989031520882,2018-10-21
107946,107964.0,129,525.0,Groupama - 84,29.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,156.5216110600145,609.9847187592925,237.05877708148137,230.63198670465852,1039.8065052801753,536.0590006736436,143.09559412632464,231.7211212490487,2018-10-21
58420,58424.0,21,261.0,7,26.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1372.9585047616374,1500.0,195.37432774889882,350.0,1031.0389550509951,1552.62312943493,144.83078079084356,213.4688630486151,2018-10-21
52916,52920.0,78,238.0,41,27.0,24.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1204.8007954566183,2233.5227636395402,151.24215525213458,216.9373753989558,2018-10-21
108470,108488.0,98,526.0,75,33.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,959.2942970826189,350.0,230.63198670465852,722.4273687029513,1352.2440755848784,142.6550870135849,213.7054470647665,2018-10-21
108852,108870.0,25,527.0,11,30.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1303.861176256983,1303.861176256983,226.60561705996648,226.60561705996648,1744.5623201983144,2273.399535703178,161.85479651723097,244.6412614287447,2018-10-21
54936,54940.0,105,246.0,105,24.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1253.8173278174531,1895.1305119184096,168.13335162060716,220.81949645939417,2018-10-21
63893,63903.0,74,287.0,52,21.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1270.8064942798262,1500.0,231.2696838675654,350.0,598.9617466562004,679.6020774839901,143.60651952508852,230.78257322580075,2018-10-21
69006,69016.0,94,303.0,103,32.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1772.754855042738,1500.0,237.05877708148137,350.0,1481.8813244126493,1409.9510672972585,150.6211312599971,209.91140506664715,2018-10-21
182859,182903.0,111,1081.0,8,34.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1158.8868863435605,1972.6238602033563,153.17102914158977,219.98808524891132,2018-10-21
69974,69984.0,103,305.0,95,31.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1503.8587464165032,906.5397622008194,153.75037066990078,208.97989031520882,2018-10-21
49158,49162.0,100,223.0,58,24.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1944.7976966188112,2203.0716163735196,170.78725438629718,237.23019123153261,2018-10-21
7444,7444.0,45,40.0,52,27.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,598.9617466562004,679.6020774839901,143.60651952508852,230.78257322580075,2018-10-21
21180,21184.0,98,93.0,11,25.0,90.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1826.6483537568542,2254.6487739059385,183.27811691244955,230.63198670465852,1744.5623201983144,2273.399535703178,161.85479651723097,244.6412614287447,2018-10-21
76192,76209.0,88,338.0,46,26.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1466.0250938626268,1017.5125601365064,214.401780300912,230.63198670465852,1800.773546834185,1062.8609457104035,160.59193276670013,232.31022875209976,2018-10-21
29875,29879.0,108,134.0,103,23.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1332.5306200102593,1500.0,224.95089717600177,350.0,1481.8813244126493,1409.9510672972585,150.6211312599971,209.91140506664715,2018-10-21
124453,124471.0,DNS,593.0,74,30.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,2111.269690896564,901.0760340287311,193.3217573225963,230.63198670465852,1399.8663543796645,1152.390239394163,157.06334120399237,231.4222844262688,2018-10-21
75739,75749.0,83,334.0,58,24.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,327.5248607588885,1500.0,214.401780300912,350.0,1944.7976966188112,2203.0716163735196,170.78725438629718,237.23019123153261,2018-10-21
168834,168867.0,56,914.0,52,22.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,598.9617466562004,679.6020774839901,143.60651952508852,230.78257322580075,2018-10-21
123716,123734.0,34,591.0,8,26.0,36.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1772.3932522777366,1921.255194711407,165.3601630711599,230.63198670465852,1158.8868863435605,1972.6238602033563,153.17102914158977,219.98808524891132,2018-10-21
28959,28963.0,76,130.0,Groupama - 84,24.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,377.1116665437414,350.0,230.63198670465852,1039.8065052801753,536.0590006736436,143.09559412632464,231.7211212490487,2018-10-21
122389,122407.0,8,586.0,103,22.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,562.9040404266925,1500.0,219.8681388468089,350.0,1481.8813244126493,1409.9510672972585,150.6211312599971,209.91140506664715,2018-10-21
72776,72786.0,64,323.0,41,30.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,120.01120699809167,1500.0,214.401780300912,350.0,1204.8007954566183,2233.5227636395402,151.24215525213458,216.9373753989558,2018-10-21
75105,75115.0,57,331.0,105,32.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,493.54819265151696,350.0,230.63198670465852,1253.8173278174531,1895.1305119184096,168.13335162060716,220.81949645939417,2018-10-21
165565,165598.0,50,889.0,42,37.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,277.3042916193052,1898.4322595793662,141.76638697692377,241.63844965401887,2018-10-21
71110,71120.0,116,311.0,95,29.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1503.8587464165032,906.5397622008194,153.75037066990078,208.97989031520882,2018-10-21
177746,177789.0,119,1036.0,8,30.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1158.8868863435605,1972.6238602033563,153.17102914158977,219.98808524891132,2018-10-21
23785,23789.0,122,109.0,Groupama - 84,25.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1039.8065052801753,536.0590006736436,143.09559412632464,231.7211212490487,2018-10-21
70489,70499.0,69,306.0,95,35.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1079.058584451415,1075.730823190394,221.68539845985126,230.63198670465852,1503.8587464165032,906.5397622008194,153.75037066990078,208.97989031520882,2018-10-21
5061,5061.0,31,29.0,1,27.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,1795.0184315966255,1119.674394776083,169.84184238446997,235.1399899325963,2018-10-21
121561,121579.0,25,583.0,29,31.0,80.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,2530.9903163046433,2196.4305108520502,195.99633371952572,230.63198670465852,1018.970044473338,1407.5724403304666,144.58811927238614,230.26527068083246,2018-10-21
5669,5669.0,67,33.0,42,29.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,786.8370691246892,1500.0,214.401780300912,350.0,277.3042916193052,1898.4322595793662,141.76638697692377,241.63844965401887,2018-10-21
5324,5324.0,35,32.0,52,23.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,986.1651253177595,726.4212448670679,184.31960205443377,230.63198670465852,598.9617466562004,679.6020774839901,143.60651952508852,230.78257322580075,2018-10-21
71915,71925.0,DNF,319.0,52,26.0,3.0,56,-1.0,10/21/2018,-,0.0,0 km,42.0,2018,10,21,1500.0,1500.0,350.0,350.0,598.9617466562004,679.6020774839901,143.60651952508852,230.78257322580075,2018-10-21
41583,41587.0,33,190.0,75,28.0,12.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1773.7742039067002,350.0,224.95089717600177,845.5219513563366,898.5763427899769,270.4198847298075,231.08881899487753,2018-02-25
110470,110488.0,59,532.0,46,23.0,16.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1872.3725090829755,350.0,224.95089717600177,1500.0,1386.9129595710165,270.4198847298075,229.53601230674994,2018-02-25
96911,96929.0,112,466.0,8,30.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1990.8585364827477,2011.4868955720588,270.4198847298075,236.41764700819462,2018-02-25
104086,104104.0,11,506.0,11,32.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,2236.287804724121,1975.1798301536116,270.4198847298075,240.66526375556435,2018-02-25
44376,44380.0,23,205.0,32,28.0,90.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,2348.9956525280186,350.0,224.95089717600177,1254.5707317586262,1570.4913439840814,270.4198847298075,227.92909566278016,2018-02-25
97600,97618.0,150,469.0,74,29.0,9.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1663.46330793259,350.0,224.95089717600177,1418.1902439195421,1529.1746781545162,270.4198847298075,228.8030610799859,2018-02-25
107532,107550.0,87,524.0,29,26.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1090.9512195977102,964.8931638373616,270.4198847298075,228.08899580878423,2018-02-25
106896,106914.0,153,521.0,46,33.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1500.0,1386.9129595710165,270.4198847298075,229.53601230674994,2018-02-25
14508,14512.0,22,66.0,19,32.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,615.509796178543,350.0,224.95089717600177,1909.0487804022898,2073.2493586104806,270.4198847298075,235.0745860186183,2018-02-25
105387,105405.0,52,514.0,103,26.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1336.3804878390843,1785.4602469561873,270.4198847298075,228.2562279110542,2018-02-25
100838,100856.0,172,489.0,7,30.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1001.5979320879289,350.0,224.95089717600177,1581.809756080458,1147.3076590993742,270.4198847298075,230.42536934068568,2018-02-25
103137,103155.0,51,503.0,11,29.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,2236.287804724121,1975.1798301536116,270.4198847298075,240.66526375556435,2018-02-25
42190,42194.0,121,197.0,1,26.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,763.7121952758787,1543.4049481975876,270.4198847298075,233.08659774236745,2018-02-25
43709,43713.0,137,203.0,19,22.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1909.0487804022898,2073.2493586104806,270.4198847298075,235.0745860186183,2018-02-25
101205,101223.0,16,491.0,19,25.0,100.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,2404.1511005150733,350.0,224.95089717600177,1909.0487804022898,2073.2493586104806,270.4198847298075,235.0745860186183,2018-02-25
98059,98077.0,57,470.0,74,31.0,36.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,2092.994301031196,350.0,224.95089717600177,1418.1902439195421,1529.1746781545162,270.4198847298075,228.8030610799859,2018-02-25
106032,106050.0,187,517.0,130,23.0,6.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1497.9969639714247,350.0,224.95089717600177,1500.0,1026.5837847916112,350.0,265.6088273677668,2018-02-25
15081,15085.0,29,67.0,95,35.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1745.4292682413738,1599.6027741162786,270.4198847298075,232.57248841316888,2018-02-25
50441,50445.0,122,229.0,75,24.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,845.5219513563366,898.5763427899769,270.4198847298075,231.08881899487753,2018-02-25
73975,73985.0,17,328.0,7,26.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1581.809756080458,1147.3076590993742,270.4198847298075,230.42536934068568,2018-02-25
70716,70726.0,15,307.0,95,23.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1745.4292682413738,1599.6027741162786,270.4198847298075,232.57248841316888,2018-02-25
51439,51443.0,104,232.0,75,29.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,845.5219513563366,898.5763427899769,270.4198847298075,231.08881899487753,2018-02-25
66929,66939.0,24,297.0,8,28.0,70.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,2368.6147908619328,2539.1827987907254,226.60561705996648,193.1773121866521,1990.8585364827477,2011.4868955720588,270.4198847298075,236.41764700819462,2018-02-25
19302,19306.0,104,87.0,7,26.0,5.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1442.8415159843696,350.0,224.95089717600177,1581.809756080458,1147.3076590993742,270.4198847298075,230.42536934068568,2018-02-25
65205,65215.0,23,293.0,41,27.0,4.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1387.6860679973145,350.0,224.95089717600177,1663.619512160916,1950.337372920874,270.4198847298075,231.4450820484458,2018-02-25
75719,75729.0,153,334.0,58,24.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1827.239024321832,1744.5010455271315,270.4198847298075,233.7879734021595,2018-02-25
64019,64029.0,157,288.0,95,22.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1745.4292682413738,1599.6027741162786,270.4198847298075,232.57248841316888,2018-02-25
62865,62875.0,81,281.0,41,32.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1663.619512160916,1950.337372920874,270.4198847298075,231.4450820484458,2018-02-25
52845,52849.0,59,238.0,41,26.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1663.619512160916,1950.337372920874,270.4198847298075,231.4450820484458,2018-02-25
58646,58650.0,94,263.0,130,25.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1500.0,1026.5837847916112,350.0,265.6088273677668,2018-02-25
55834,55838.0,107,252.0,105,24.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,2154.4780486436634,2081.2639517921416,270.4198847298075,239.22355841361744,2018-02-25
53444,53448.0,61,240.0,32,27.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1254.5707317586262,1570.4913439840814,270.4198847298075,227.92909566278016,2018-02-25
55317,55321.0,4,247.0,19,29.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1909.0487804022898,2073.2493586104806,270.4198847298075,235.0745860186183,2018-02-25
54914,54918.0,113,246.0,105,24.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,2154.4780486436634,2081.2639517921416,270.4198847298075,239.22355841361744,2018-02-25
63215,63225.0,27,283.0,105,28.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,2154.4780486436634,2081.2639517921416,270.4198847298075,239.22355841361744,2018-02-25
44931,44935.0,40,206.0,95,35.0,20.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1927.5279570700304,350.0,224.95089717600177,1745.4292682413738,1599.6027741162786,270.4198847298075,232.57248841316888,2018-02-25
49917,49921.0,103,227.0,7,28.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1581.809756080458,1147.3076590993742,270.4198847298075,230.42536934068568,2018-02-25
76136,76153.0,69,338.0,46,26.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1500.0,1386.9129595710165,270.4198847298075,229.53601230674994,2018-02-25
96123,96141.0,80,462.0,103,25.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1336.3804878390843,1785.4602469561873,270.4198847298075,228.2562279110542,2018-02-25
95297,95315.0,75,458.0,46,21.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1500.0,1386.9129595710165,270.4198847298075,229.53601230674994,2018-02-25
92219,92237.0,33,447.0,11,32.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,2236.287804724121,1975.1798301536116,270.4198847298075,240.66526375556435,2018-02-25
91471,91489.0,81,444.0,8,26.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1990.8585364827477,2011.4868955720588,270.4198847298075,236.41764700819462,2018-02-25
15978,15982.0,133,73.0,7,23.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1581.809756080458,1147.3076590993742,270.4198847298075,230.42536934068568,2018-02-25
85583,85600.0,91,404.0,32,29.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1254.5707317586262,1570.4913439840814,270.4198847298075,227.92909566278016,2018-02-25
46994,46998.0,35,213.0,103,26.0,150.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,2514.461996489184,350.0,224.95089717600177,1336.3804878390843,1785.4602469561873,270.4198847298075,228.2562279110542,2018-02-25
75905,75922.0,113,335.0,11,23.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,2236.287804724121,1975.1798301536116,270.4198847298075,240.66526375556435,2018-02-25
84297,84314.0,DNF,396.0,52,25.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1009.1414635172523,721.6723724459853,270.4198847298075,228.66550467844166,2018-02-25
48247,48251.0,58,219.0,52,36.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1009.1414635172523,721.6723724459853,270.4198847298075,228.66550467844166,2018-02-25
81098,81115.0,96,371.0,75,26.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,845.5219513563366,898.5763427899769,270.4198847298075,231.08881899487753,2018-02-25
79909,79926.0,9,365.0,46,24.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1500.0,1386.9129595710165,270.4198847298075,229.53601230674994,2018-02-25
78568,78585.0,6,354.0,95,24.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1745.4292682413738,1599.6027741162786,270.4198847298075,232.57248841316888,2018-02-25
49025,49029.0,108,222.0,42,26.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,2072.668292563206,1178.3952658831904,270.4198847298075,237.80437598587886,2018-02-25
78265,78282.0,47,352.0,58,27.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1827.239024321832,1744.5010455271315,270.4198847298075,233.7879734021595,2018-02-25
49202,49206.0,128,224.0,19,21.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1909.0487804022898,2073.2493586104806,270.4198847298075,235.0745860186183,2018-02-25
81954,81971.0,178,377.0,7,24.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1581.809756080458,1147.3076590993742,270.4198847298075,230.42536934068568,2018-02-25
111962,111980.0,48,541.0,52,35.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1009.1414635172523,721.6723724459853,270.4198847298075,228.66550467844166,2018-02-25
124923,124941.0,80,594.0,105,30.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,2154.4780486436634,2081.2639517921416,270.4198847298075,239.22355841361744,2018-02-25
151637,151661.0,82,797.0,74,25.0,3.0,22,-1.0,2/25/2018,-,0.0,0 km,29.0,2018,2,25,1500.0,1500.0,350.0,350.0,1418.1902439195421,1529.1746781545162,270.4198847298075,228.8030610799859,2018-02-25
