,Unnamed: 0,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day,old_elo,new_elo,old_rd,new_rd,old_team_elo,new_team_elo,old_team_rd,new_team_rd,Date1
99287,99305.0,83,478.0,58,22.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1949.274847838491,2470.003250523318,237.6357334363085,232.39617091219193,2019-03-17
144194,144212.0,7,704.0,185,23.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1500.0,1140.769193484099,350.0,255.71917435248616,2019-03-17
104145,104163.0,121,506.0,11,33.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1795.5878855076303,2473.3540526876523,240.69926205305484,235.60205912906295,2019-03-17
104792,104810.0,36,509.0,74,28.0,120.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,2405.050640293607,350.0,214.69372822927266,856.0887903791188,1513.9621014422419,229.24267634454816,224.7291921840104,2019-03-17
104908,104926.0,42,510.0,7,26.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1443.3867863778269,1332.3618095023155,239.16108425364263,233.98308893112088,2019-03-17
105899,105917.0,52,516.0,Groupama - 84,29.0,100.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,2315.9919765842174,350.0,214.69372822927266,1588.1451965522099,1498.9616798022016,226.4349900349204,221.71295623816508,2019-03-17
106066,106084.0,20,517.0,7,24.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1443.3867863778269,1332.3618095023155,239.16108425364263,233.98308893112088,2019-03-17
143043,143061.0,32,698.0,17,26.0,36.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1885.483357066913,350.0,214.69372822927266,1500.0,1406.4270120737706,350.0,255.71917435248616,2019-03-17
107957,107975.0,134,525.0,Groupama - 84,30.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1588.1451965522099,1498.9616798022016,226.4349900349204,221.71295623816508,2019-03-17
110322,110340.0,39,531.0,11,25.0,140.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,2454.869655795324,350.0,214.69372822927266,1795.5878855076303,2473.3540526876523,240.69926205305484,235.60205912906295,2019-03-17
111435,111453.0,5,536.0,123,23.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1343.1717996171178,1627.781278624091,234.6676904206682,229.36462354858116,2019-03-17
112497,112515.0,145,543.0,156,36.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1500.0,864.2690242057884,350.0,255.71917435248616,2019-03-17
114107,114125.0,22,552.0,11,26.0,10.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1536.7502485548955,350.0,214.69372822927266,1795.5878855076303,2473.3540526876523,240.69926205305484,235.60205912906295,2019-03-17
117537,117555.0,72,569.0,103,33.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1945.5593406672497,1680.9332038348152,233.25137598702415,227.94623312710488,2019-03-17
139280,139298.0,21,674.0,20,34.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1616.1169085831445,1683.994010152233,228.45253450782755,223.31239978183552,2019-03-17
118976,118994.0,62,574.0,58,25.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1949.274847838491,2470.003250523318,237.6357334363085,232.39617091219193,2019-03-17
132940,132958.0,142,637.0,20,36.0,40.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1935.3023725686296,350.0,214.69372822927266,1616.1169085831445,1683.994010152233,228.45253450782755,223.31239978183552,2019-03-17
135878,135896.0,30,657.0,116,27.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1500.0,1213.4260097352935,350.0,255.71917435248616,2019-03-17
131717,131735.0,81,628.0,1,33.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1711.0114328212808,1802.2980943782172,226.29732571004666,221.48929956631324,2019-03-17
136627,136645.0,118,661.0,103,23.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1345.690993548053,350.0,214.69372822927266,1945.5593406672497,1680.9332038348152,233.25137598702415,227.94623312710488,2019-03-17
130565,130583.0,33,623.0,123,35.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1343.1717996171178,1627.781278624091,234.6676904206682,229.36462354858116,2019-03-17
137310,137328.0,25,664.0,116,31.0,20.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1686.207295060046,350.0,214.69372822927266,1500.0,1213.4260097352935,350.0,255.71917435248616,2019-03-17
144431,144449.0,DNF,706.0,185,26.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1500.0,1140.769193484099,350.0,255.71917435248616,2019-03-17
129931,129949.0,26,619.0,41,25.0,7.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1847.622824412914,1951.330812173454,236.13385459713479,230.8525462839458,2019-03-17
128350,128368.0,70,613.0,156,32.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1500.0,864.2690242057884,350.0,255.71917435248616,2019-03-17
127397,127415.0,123,606.0,74,33.0,16.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,856.0887903791188,1513.9621014422419,229.24267634454816,224.7291921840104,2019-03-17
126823,126841.0,63,605.0,20,26.0,90.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,2266.1729610825005,350.0,214.69372822927266,1616.1169085831445,1683.994010152233,228.45253450782755,223.31239978183552,2019-03-17
126459,126477.0,59,604.0,1,30.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1711.0114328212808,1802.2980943782172,226.29732571004666,221.48929956631324,2019-03-17
122257,122275.0,131,585.0,74,23.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,856.0887903791188,1513.9621014422419,229.24267634454816,224.7291921840104,2019-03-17
120532,120550.0,126,580.0,109,32.0,8.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1445.3290245514866,350.0,214.69372822927266,1000.5229537813989,717.279769672075,231.20253270491355,226.72846030472084,2019-03-17
138293,138311.0,35,667.0,58,22.0,250.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,2604.3267023004746,350.0,214.69372822927266,1949.274847838491,2470.003250523318,237.6357334363085,232.39617091219193,2019-03-17
96473,96491.0,33,465.0,7,27.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1443.3867863778269,1332.3618095023155,239.16108425364263,233.98308893112088,2019-03-17
96194,96212.0,113,462.0,47,26.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1882.8592651751135,1711.129820393141,226.9152506811845,221.9320052773438,2019-03-17
95316,95334.0,DNF,458.0,47,22.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1882.8592651751135,1711.129820393141,226.9152506811845,221.9320052773438,2019-03-17
80775,80792.0,11,368.0,123,27.0,32.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1835.664341565196,350.0,214.69372822927266,1343.1717996171178,1627.781278624091,234.6676904206682,229.36462354858116,2019-03-17
79027,79044.0,52,359.0,74,34.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,856.0887903791188,1513.9621014422419,229.24267634454816,224.7291921840104,2019-03-17
78617,78634.0,DNF,354.0,17,25.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1500.0,1406.4270120737706,350.0,255.71917435248616,2019-03-17
78328,78345.0,79,352.0,58,29.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1949.274847838491,2470.003250523318,237.6357334363085,232.39617091219193,2019-03-17
77293,77310.0,110,346.0,17,24.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1500.0,1406.4270120737706,350.0,255.71917435248616,2019-03-17
76900,76917.0,136,341.0,47,29.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1882.8592651751135,1711.129820393141,226.9152506811845,221.9320052773438,2019-03-17
81139,81156.0,61,371.0,75,27.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1114.5247768739052,1500.0,224.75826904779387,350.0,1107.0466622170727,1693.4096316466923,230.6363117945761,225.38235438807692,2019-03-17
75625,75635.0,4,333.0,74,28.0,50.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,2034.9404035720634,350.0,214.69372822927266,856.0887903791188,1513.9621014422419,229.24267634454816,224.7291921840104,2019-03-17
72794,72804.0,102,323.0,41,30.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1847.622824412914,1951.330812173454,236.13385459713479,230.8525462839458,2019-03-17
72331,72341.0,DNF,320.0,8,35.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,404.2024004276052,350.0,214.69372822927266,1726.1206575499532,1124.1314022812269,229.47836404295032,224.27456109524283,2019-03-17
153455,153479.0,11,819.0,75,32.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1246.0529625446195,350.0,214.69372822927266,1107.0466622170727,1693.4096316466923,230.6363117945761,225.38235438807692,2019-03-17
71052,71062.0,131,310.0,116,26.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,454.02141592932185,350.0,214.69372822927266,1500.0,1213.4260097352935,350.0,255.71917435248616,2019-03-17
68464,68474.0,30,302.0,30,22.0,28.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1785.8453260634794,350.0,214.69372822927266,1527.0299954934583,1482.4373746244034,231.90127072662503,226.61293321296534,2019-03-17
66370,66380.0,96,296.0,52,32.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,743.46453699122,605.3496537142546,226.60561705996648,187.6411706019702,813.8806772500438,579.3534502479886,227.8474796307773,223.27651559478167,2019-03-17
74250,74260.0,134,329.0,75,25.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1107.0466622170727,1693.4096316466923,230.6363117945761,225.38235438807692,2019-03-17
58429,58433.0,64,261.0,7,27.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,703.1164934379061,350.0,214.69372822927266,1443.3867863778269,1332.3618095023155,239.16108425364263,233.98308893112088,2019-03-17
81699,81716.0,121,374.0,123,28.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1343.1717996171178,1627.781278624091,234.6676904206682,229.36462354858116,2019-03-17
83029,83046.0,60,384.0,42,29.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,947.1388695343189,350.0,214.69372822927266,794.5043829529034,747.3579101883837,227.58741795111482,222.5218003349324,2019-03-17
94443,94461.0,49,455.0,17,28.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,603.4784624344725,350.0,214.69372822927266,1500.0,1406.4270120737706,350.0,255.71917435248616,2019-03-17
144781,144799.0,DNF,714.0,185,27.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1500.0,1140.769193484099,350.0,255.71917435248616,2019-03-17
144850,144868.0,97,716.0,185,30.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,653.2974779361894,350.0,214.69372822927266,1500.0,1140.769193484099,350.0,255.71917435248616,2019-03-17
91556,91574.0,113,444.0,8,27.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1295.8719780463364,350.0,214.69372822927266,1726.1206575499532,1124.1314022812269,229.47836404295032,224.27456109524283,2019-03-17
90900,90918.0,86,440.0,21,26.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1196.2339470429029,350.0,214.69372822927266,1500.0,626.7607984103341,350.0,255.71917435248616,2019-03-17
90769,90787.0,125,439.0,11,29.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1795.5878855076303,2473.3540526876523,240.69926205305484,235.60205912906295,2019-03-17
82259,82276.0,42,381.0,Groupama - 84,22.0,60.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,2134.578434575497,350.0,214.69372822927266,1588.1451965522099,1498.9616798022016,226.4349900349204,221.71295623816508,2019-03-17
90071,90088.0,75,437.0,7,30.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1443.3867863778269,1332.3618095023155,239.16108425364263,233.98308893112088,2019-03-17
87468,87485.0,43,421.0,58,28.0,160.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,2071.478333754052,2504.688671297041,224.75826904779387,214.69372822927266,1949.274847838491,2470.003250523318,237.6357334363085,232.39617091219193,2019-03-17
86878,86895.0,131,416.0,30,29.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1527.0299954934583,1482.4373746244034,231.90127072662503,226.61293321296534,2019-03-17
86094,86111.0,DNF,408.0,116,32.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1500.0,1213.4260097352935,350.0,255.71917435248616,2019-03-17
84759,84776.0,123,398.0,41,28.0,14.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1847.622824412914,1951.330812173454,236.13385459713479,230.8525462839458,2019-03-17
84467,84484.0,12,397.0,47,25.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1046.7769005377525,350.0,214.69372822927266,1882.8592651751135,1711.129820393141,226.9152506811845,221.9320052773438,2019-03-17
151011,151035.0,95,787.0,185,33.0,12.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1586.5692640566124,350.0,214.69372822927266,1500.0,1140.769193484099,350.0,255.71917435248616,2019-03-17
89234,89251.0,44,432.0,20,29.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1616.1169085831445,1683.994010152233,228.45253450782755,223.31239978183552,2019-03-17
94247,94265.0,101,454.0,52,32.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1096.5959160394693,350.0,214.69372822927266,813.8806772500438,579.3534502479886,227.8474796307773,223.27651559478167,2019-03-17
559,559.0,80,1.0,1,35.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1711.0114328212808,1802.2980943782172,226.29732571004666,221.48929956631324,2019-03-17
21687,21691.0,110,96.0,109,23.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1000.5229537813989,717.279769672075,231.20253270491355,226.72846030472084,2019-03-17
7025,7025.0,66,39.0,21,32.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,752.9355089396229,350.0,214.69372822927266,1500.0,626.7607984103341,350.0,255.71917435248616,2019-03-17
3192,3192.0,113,17.0,8,37.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1726.1206575499532,1124.1314022812269,229.47836404295032,224.27456109524283,2019-03-17
28831,28835.0,71,129.0,1,25.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,354.3833849258883,350.0,214.69372822927266,1711.0114328212808,1802.2980943782172,226.29732571004666,221.48929956631324,2019-03-17
2610,2610.0,91,14.0,30,32.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1527.0299954934583,1482.4373746244034,231.90127072662503,226.61293321296534,2019-03-17
26574,26578.0,18,121.0,41,30.0,18.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1636.3882795583293,350.0,214.69372822927266,1847.622824412914,1951.330812173454,236.13385459713479,230.8525462839458,2019-03-17
12517,12521.0,27,60.0,32,25.0,55.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,2084.75941907378,350.0,214.69372822927266,1618.685887665077,1385.2243443235666,226.471980912343,221.57572821967688,2019-03-17
17016,17020.0,70,77.0,11,29.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1795.5878855076303,2473.3540526876523,240.69926205305484,235.60205912906295,2019-03-17
14108,14112.0,81,65.0,75,33.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1107.0466622170727,1693.4096316466923,230.6363117945761,225.38235438807692,2019-03-17
25241,25245.0,61,115.0,17,34.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1500.0,1406.4270120737706,350.0,255.71917435248616,2019-03-17
1184,1184.0,85,2.0,7,36.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1146.414931541186,350.0,214.69372822927266,1443.3867863778269,1332.3618095023155,239.16108425364263,233.98308893112088,2019-03-17
9342,9342.0,56,49.0,11,34.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1795.5878855076303,2473.3540526876523,240.69926205305484,235.60205912906295,2019-03-17
18791,18795.0,32,82.0,30,30.0,24.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1811.314145469347,1736.0263105617628,224.75826904779387,214.69372822927266,1527.0299954934583,1482.4373746244034,231.90127072662503,226.61293321296534,2019-03-17
23794,23798.0,78,109.0,Groupama - 84,25.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1588.1451965522099,1498.9616798022016,226.4349900349204,221.71295623816508,2019-03-17
3989,3989.0,52,25.0,42,23.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,996.9578850360358,350.0,214.69372822927266,794.5043829529034,747.3579101883837,227.58741795111482,222.5218003349324,2019-03-17
28572,28576.0,33,128.0,47,28.0,110.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1920.297479449322,2330.216820687583,226.60561705996648,182.77064838196816,1882.8592651751135,1711.129820393141,226.9152506811845,221.9320052773438,2019-03-17
18943,18947.0,45,84.0,58,21.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1949.274847838491,2470.003250523318,237.6357334363085,232.39617091219193,2019-03-17
18161,18165.0,39,80.0,8,31.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1726.1206575499532,1124.1314022812269,229.47836404295032,224.27456109524283,2019-03-17
1709,1709.0,42,7.0,17,33.0,5.0,11,-1.0,3/17/2019,-,0.0,0 km,7.0,2019,3,17,1500.0,1500.0,350.0,350.0,1500.0,1406.4270120737706,350.0,255.71917435248616,2019-03-17
138646,138664.0,38,670.0,135,25.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1500.0,738.4859493106703,350.0,256.89104453715186,2019-03-19
156115,156139.0,99,831.0,75,30.0,9.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1395.4331397897333,350.0,214.39661058110497,1107.0466622170727,1304.4911351293783,230.6363117945761,202.97537543350404,2019-03-19
143475,143493.0,97,700.0,21,27.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,626.7607984103341,309.53538487711995,255.71917435248616,212.16572023773833,2019-03-19
70496,70506.0,41,306.0,135,36.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1500.0,738.4859493106703,350.0,256.89104453715186,2019-03-19
68264,68274.0,29,300.0,21,28.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,626.7607984103341,309.53538487711995,255.71917435248616,212.16572023773833,2019-03-19
56011,56015.0,77,253.0,7,22.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1443.3867863778269,1227.3511124729741,239.16108425364263,202.79453383172066,2019-03-19
156303,156327.0,118,832.0,130,29.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1500.0,358.7285083242175,350.0,256.89104453715186,2019-03-19
155898,155922.0,40,830.0,Groupama - 84,36.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1303.861176256983,1303.861176256983,226.60561705996648,226.60561705996648,1588.1451965522099,1769.938966225653,226.4349900349204,198.27522532435694,2019-03-19
132013,132031.0,16,632.0,74,25.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,856.0887903791188,981.2904602240374,229.24267634454816,200.20819232237696,2019-03-19
156372,156396.0,99,833.0,87,27.0,12.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1480.224172044627,350.0,214.39661058110497,683.0659499205148,1015.7886759944961,263.86448767053764,256.89104453715186,2019-03-19
54957,54961.0,103,246.0,Groupama - 84,25.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1588.1451965522099,1769.938966225653,226.4349900349204,198.27522532435694,2019-03-19
69513,69523.0,4,304.0,Groupama - 84,28.0,120.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,2405.3865517090644,350.0,214.39661058110497,1588.1451965522099,1769.938966225653,226.4349900349204,198.27522532435694,2019-03-19
42770,42774.0,37,198.0,123,34.0,40.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,839.260095144293,1927.2374939512429,224.75826904779387,214.39661058110497,1343.1717996171178,1560.154448293864,234.6676904206682,204.4296501259813,2019-03-19
5683,5683.0,78,33.0,42,30.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,794.5043829529034,643.8586583966385,227.58741795111482,193.47015276424145,2019-03-19
70766,70776.0,1,307.0,123,24.0,32.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1827.9012001942172,350.0,214.39661058110497,1343.1717996171178,1560.154448293864,234.6676904206682,204.4296501259813,2019-03-19
88229,88246.0,44,426.0,32,32.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1618.685887665077,1191.049518312486,226.471980912343,196.72380063292474,2019-03-19
14605,14609.0,149,66.0,20,33.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1616.1169085831445,1870.4777152691036,228.45253450782755,201.617001513572,2019-03-19
27435,27439.0,62,123.0,52,27.0,28.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1778.2330533157044,350.0,214.39661058110497,813.8806772500438,942.8286929563405,227.8474796307773,196.87278666482857,2019-03-19
11732,11733.0,53,57.0,58,31.0,100.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,2424.654454788509,2621.190538547034,226.60561705996648,190.06739076267627,1949.274847838491,2446.0309094909453,237.6357334363085,217.4779491949834,2019-03-19
107306,107324.0,117,523.0,11,27.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1795.5878855076303,2667.2901781637383,240.69926205305484,219.7168262953543,2019-03-19
91104,91122.0,42,441.0,Groupama - 84,25.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1588.1451965522099,1769.938966225653,226.4349900349204,198.27522532435694,2019-03-19
38193,38197.0,44,171.0,75,24.0,10.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,2144.4561351556276,1803.6950901865566,226.60561705996648,185.35913574110148,1107.0466622170727,1304.4911351293783,230.6363117945761,202.97537543350404,2019-03-19
3811,3811.0,106,23.0,41,33.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1847.622824412914,2209.4530257233437,236.13385459713479,209.69949675917388,2019-03-19
75113,75123.0,73,331.0,109,32.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1000.5229537813989,901.0602254568469,231.20253270491355,196.00003716569884,2019-03-19
74658,74668.0,157,330.0,30,34.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1500.0,350.0,350.0,1527.0299954934583,1658.1018500755429,231.90127072662503,200.8541250725519,2019-03-19
38855,38859.0,117,173.0,123,28.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1730.2885299724276,2312.5751269353564,192.29728555688538,226.60561705996648,1343.1717996171178,1560.154448293864,234.6676904206682,204.4296501259813,2019-03-19
71482,71492.0,107,313.0,32,34.0,5.0,33,-1.0,3/19/2019,-,0.0,0 km,7.0,2019,3,19,1500.0,1246.4286991541946,350.0,214.39661058110497,1618.685887665077,1191.049518312486,226.471980912343,196.72380063292474,2019-03-19
