,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
89,90,91,+0:53,74,KUZNETSOV Viacheslav,28,Team Katusha Alpecin,,,",,0:53",45.57,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
90,91,77,+0:48,193,REINDERS Elmar,25,Roompot - Nederlandse Loterij,,,",,0:53",45.57,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
91,92,92,+0:54,192,LIGTHART Pim,29,Roompot - Nederlandse Loterij,,,0:540:54,45.506,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
92,93,93,+0:54,215,GOOLAERTS Michael,23,Vérandas Willems-Crelan,,,",,0:54",45.506,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
93,94,94,+0:55,148,ZURLO Federico,23,UAE Team Emirates,,,0:550:55,45.442,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
94,95,95,+0:55,27,SCHÄR Michael,30,BMC Racing Team,,,",,0:55",45.442,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
95,96,96,+0:56,95,SLAGTER Tom-Jelte,28,Cannondale-Drapac Pro Cycling Team,,,0:560:56,45.378,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
96,97,97,+0:56,111,RENSHAW Mark,34,Team Dimension Data,,,",,0:56",45.378,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
97,98,98,+0:56,205,MEURISSE Xandro,25,Wanty - Groupe Gobert,,,",,0:56",45.378,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
98,99,99,+0:57,206,VAN MELSEN Kévin,30,Wanty - Groupe Gobert,,,0:570:57,45.315,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
99,100,101,+0:57,212,DEVOLDER Stijn,37,Vérandas Willems-Crelan,,,",,0:57",45.315,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
100,101,163,+1:36,181,ALLEGAERT Piet,22,Sport Vlaanderen - Baloise,,,0:580:58,45.251000000000005,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
