,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
170,171,195,▲24,87,LOSADA Alberto,29,Team Katusha,,6:426:42,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
171,172,196,▲24,55,CAZAUX Pierre,26,Euskaltel - Euskadi,,6:436:43,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
172,173,57,▼116,197,NORDHAUG Lars Petter,26,Sky Procycling,,6:496:49,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
173,174,86,▼88,161,CHICCHI Francesco,30,Quickstep Cycling Team,,6:546:54,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
174,175,32,▼143,99,ŠPILAK Simon,24,Lampre - ISD,,6:556:55,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
175,176,35,▼141,177,VAN EMDEN Jos,26,Rabobank Cycling Team,,6:576:57,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
176,177,40,▼137,174,CLEMENT Stef,28,Rabobank Cycling Team,,",,6:57",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
177,178,105,▼73,17,GASTAUER Ben,23,AG2R La Mondiale,,7:017:01,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
178,179,43,▼136,182,DIDIER Laurent,26,Saxo Bank - Sungard,,",,7:01",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
179,180,44,▼136,189,MØRKØV Michael,26,Saxo Bank - Sungard,,",,7:01",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
180,181,47,▼134,185,KLOSTERGAARD Kasper,27,Saxo Bank - Sungard,,7:037:03,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
181,182,199,▲17,89,KUSCHYNSKI Aleksandr,31,Team Katusha,,7:067:06,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
182,183,134,▼49,83,BRUTT Pavel,29,Team Katusha,,7:167:16,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
183,184,116,▼68,68,ARDILA Mauricio Alberto,31,Geox-TMC Transformers,,7:247:24,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
184,185,128,▼57,98,RIGHI Daniele,35,Lampre - ISD,,7:337:33,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
185,186,136,▼50,172,FLENS Rick,28,Rabobank Cycling Team,,7:357:35,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
186,187,163,▼24,97,SPEZIALETTI Alessandro,36,Lampre - ISD,,8:148:14,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
187,188,169,▼19,77,RASMUSSEN Alex,26,HTC - High Road,,8:258:25,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
188,189,170,▼19,202,LANCASTER Brett,31,Team Garmin - Cervélo,,8:278:27,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
189,190,179,▼11,164,REDA Francesco,28,Quickstep Cycling Team,,8:368:36,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
190,191,175,▼16,206,MEYER Cameron,23,Team Garmin - Cervélo,,8:378:37,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
191,192,204,▲12,203,PETERSON Tom,24,Team Garmin - Cervélo,,9:109:10,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
192,193,187,▼6,158,RICCI BITTI Davide,27,Farnese Vini-Neri-Sottoli,,9:209:20,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
193,194,188,▼6,154,RABOTTINI Matteo,23,Farnese Vini-Neri-Sottoli,,",,9:20",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
194,195,189,▼6,156,FAVILLI Elia,22,Farnese Vini-Neri-Sottoli,,",,9:20",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
195,196,191,▼5,76,RABOŇ František,27,HTC - High Road,,9:359:35,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
196,197,194,▼3,25,ERMETI Giairo,30,Androni Giocattoli - Serramenti PVC Diquigiovanni,,9:419:41,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
197,198,198,-,152,GIORDANI Leonardo,33,Farnese Vini-Neri-Sottoli,,10:1510:15,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
198,199,153,▼46,57,AZANZA Jorge,28,Euskaltel - Euskadi,,10:3410:34,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
199,200,201,▲1,209,WILSON Matthew,33,Team Garmin - Cervélo,,10:5110:51,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
200,201,165,▼36,132,BLYTHE Adam,21,Omega Pharma-Lotto,,11:0811:08,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
201,202,190,▼12,3,CORIONI Claudio,28,Acqua & Sapone,,12:1212:12,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
202,203,36,▼167,171,BROWN Graeme Allen,32,Rabobank Cycling Team,,13:4713:47,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
203,204,205,▲1,11,NOCENTINI Rinaldo,33,AG2R La Mondiale,,14:0914:09,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
204,205,207,▲2,73,GRETSCH Patrick,24,HTC - High Road,,20:3120:31,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
205,206,206,-,31,BARTON Chris,22,BMC Racing Team,,24:2224:22,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
