,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
168,169,170,▲1,174,CLEMENT Stef,28,Rabobank Cycling Team,,50:2450:24,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
169,170,171,▲1,145,GOUROV Maxim,32,Pro Team Astana,,50:4850:48,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
170,171,177,▲6,217,HUNTER Robert,34,RadioShack,,51:0151:01,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
171,172,178,▲6,35,KRISTOFF Alexander,23,BMC Racing Team,,51:1151:11,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
172,173,172,▼1,25,ERMETI Giairo,30,Androni Giocattoli - Serramenti PVC Diquigiovanni,,51:3351:33,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
173,174,169,▼5,189,MØRKØV Michael,26,Saxo Bank - Sungard,,51:4051:40,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
174,175,174,▼1,77,RASMUSSEN Alex,26,HTC - High Road,,51:5251:52,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
175,176,173,▼3,45,SAVINI Filippo,26,Colnago - CSF Inox,,52:0552:05,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
176,177,179,▲2,36,BUTLER Chris,23,BMC Racing Team,,53:1953:19,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
177,178,176,▼2,73,GRETSCH Patrick,24,HTC - High Road,,53:2553:25,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
178,179,181,▲2,53,MÍNGUEZ Miguel,22,Euskaltel - Euskadi,,55:2355:23,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
179,180,180,-,3,CORIONI Claudio,28,Acqua & Sapone,,56:0656:06,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
180,181,182,▲1,78,RENSHAW Mark,28,HTC - High Road,,58:1758:17,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
181,182,183,▲1,161,CHICCHI Francesco,30,Quickstep Cycling Team,,58:4158:41,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
182,183,184,▲1,177,VAN EMDEN Jos,26,Rabobank Cycling Team,,1:00:221:00:22,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
183,184,190,▲6,156,FAVILLI Elia,22,Farnese Vini-Neri-Sottoli,,1:00:321:00:32,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
184,185,187,▲2,203,PETERSON Tom,24,Team Garmin - Cervélo,,1:00:431:00:43,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
185,186,189,▲3,154,RABOTTINI Matteo,23,Farnese Vini-Neri-Sottoli,,1:00:531:00:53,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
186,187,186,▼1,172,FLENS Rick,28,Rabobank Cycling Team,,1:01:001:01:00,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
187,188,188,-,158,RICCI BITTI Davide,27,Farnese Vini-Neri-Sottoli,,1:01:511:01:51,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
188,189,191,▲2,213,MCEWEN Robbie,38,RadioShack,,1:03:191:03:19,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
189,190,192,▲2,202,LANCASTER Brett,31,Team Garmin - Cervélo,,1:03:471:03:47,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
190,191,185,▼6,209,WILSON Matthew,33,Team Garmin - Cervélo,,1:06:161:06:16,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
191,192,193,▲1,132,BLYTHE Adam,21,Omega Pharma-Lotto,,1:06:361:06:36,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
192,193,194,▲1,171,BROWN Graeme Allen,32,Rabobank Cycling Team,,1:16:311:16:31,..,Giro_d_Italia,GC,14 May 2011,43.436 km/h,0,217 km,15
