,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
169,170,188,▲18,25,ERMETI Giairo,30,Androni Giocattoli - Serramenti PVC Diquigiovanni,,34:3834:38,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
170,171,179,▲8,77,RASMUSSEN Alex,26,HTC - High Road,,34:5734:57,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
171,172,155,▼17,71,CAVENDISH Mark,25,HTC - High Road,,35:0935:09,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
172,173,181,▲8,73,GRETSCH Patrick,24,HTC - High Road,,35:2635:26,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
173,174,156,▼18,217,HUNTER Robert,34,RadioShack,,35:3135:31,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
174,175,175,-,189,MØRKØV Michael,26,Saxo Bank - Sungard,,35:5135:51,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
175,176,158,▼18,35,KRISTOFF Alexander,23,BMC Racing Team,,36:0236:02,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
176,177,165,▼12,36,BUTLER Chris,23,BMC Racing Team,,36:3236:32,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
177,178,192,▲14,3,CORIONI Claudio,28,Acqua & Sapone,,38:4438:44,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
178,179,168,▼11,78,RENSHAW Mark,28,HTC - High Road,,41:3341:33,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
179,180,169,▼11,45,SAVINI Filippo,26,Colnago - CSF Inox,,41:5541:55,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
180,181,172,▼9,161,CHICCHI Francesco,30,Quickstep Cycling Team,,42:5742:57,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
181,182,173,▼9,177,VAN EMDEN Jos,26,Rabobank Cycling Team,,43:0043:00,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
182,183,190,▲7,209,WILSON Matthew,33,Team Garmin - Cervélo,,43:0443:04,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
183,184,177,▼7,172,FLENS Rick,28,Rabobank Cycling Team,,43:3843:38,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
184,185,178,▼7,53,MÍNGUEZ Miguel,22,Euskaltel - Euskadi,,44:1244:12,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
185,186,182,▼4,203,PETERSON Tom,24,Team Garmin - Cervélo,,45:1345:13,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
186,187,183,▼4,158,RICCI BITTI Davide,27,Farnese Vini-Neri-Sottoli,,45:2345:23,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
187,188,184,▼4,154,RABOTTINI Matteo,23,Farnese Vini-Neri-Sottoli,,",,45:23",..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
188,189,185,▼4,156,FAVILLI Elia,22,Farnese Vini-Neri-Sottoli,,",,45:23",..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
189,190,186,▼4,213,MCEWEN Robbie,38,RadioShack,,45:3045:30,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
190,191,189,▼2,206,MEYER Cameron,23,Team Garmin - Cervélo,,46:1946:19,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
191,192,191,▼1,202,LANCASTER Brett,31,Team Garmin - Cervélo,,47:0047:00,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
192,193,193,-,132,BLYTHE Adam,21,Omega Pharma-Lotto,,50:1050:10,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
193,194,194,-,171,BROWN Graeme Allen,32,Rabobank Cycling Team,,52:5552:55,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
